,,,,,,,,,,,- V EUR,,,,,- V EUR
7.,150 ,OBČINA BLOKE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","654,66 ","654,66 ","654,66 ","0,00 ","0,00 ","130.765,80 ","-654,66 ","-130.720,14 ","465.692,88 "
8.,4 ,OBČINA BOHINJ,"379.000,00 ","379.000,00 ","379.000,00 ","0,00 ","0,00 ","135.000,00 ","135.000,00 ","135.000,00 ","0,00 ","0,00 ","111.307,10 ","244.000,00 ","133.080,07 ","-8.150,00 "
9.,5 ,OBČINA BOROVNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-579.506,91 ","0,00 ","579.514,67 ","722.383,90 "
10.,6 ,OBČINA BOVEC,"256.000,00 ","256.000,00 ","256.000,00 ","0,00 ","0,00 ","23.825,80 ","23.825,80 ","0,00 ","0,00 ","23.825,80 ","34.208,94 ","232.174,20 ","200.392,73 ","15.637,73 "
11.,151 ,OBČINA BRASLOVČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","104.007,75 ","104.007,75 ","104.007,75 ","0,00 ","0,00 ","-247.300,74 ","-104.007,75 ","142.942,99 ","290.750,00 "
12.,7 ,OBČINA BRDA,"240.000,00 ","240.000,00 ","0,00 ","0,00 ","240.000,00 ","88.214,74 ","88.214,74 ","88.214,74 ","0,00 ","0,00 ","-385.322,70 ","151.785,26 ","537.107,96 ","644.692,00 "
13.,8 ,OBČINA BREZOVICA,"2.000.000,00 ","2.000.000,00 ","2.000.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-357.803,04 ","2.000.000,00 ","2.357.803,04 ","605.106,50 "
14.,9 ,OBČINA BREŽICE,"1.300.000,00 ","1.300.000,00 ","1.300.000,00 ","0,00 ","0,00 ","433.969,72 ","433.969,72 ","433.969,72 ","0,00 ","0,00 ","36.953,92 ","866.030,28 ","797.925,47 ","1.986.852,02 "
15.,152 ,OBČINA CANKOVA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.387,09 ","19.387,09 ","19.387,09 ","0,00 ","0,00 ","-23.909,21 ","-19.387,09 ","4.842,80 ","32.089,70 "
16.,11 ,MESTNA OBČINA CELJE,"2.100.000,00 ","2.100.000,00 ","2.100.000,00 ","0,00 ","0,00 ","2.565.036,00 ","2.565.036,00 ","2.565.036,00 ","0,00 ","0,00 ","-140.367,00 ","-465.036,00 ","-325.121,00 ","134.686,00 "
17.,12 ,OBČINA CERKLJE NA GORENJSKEM,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-297.737,00 ","0,00 ","304.605,00 ","3.906.210,46 "
18.,13 ,OBČINA CERKNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","100.000,00 ","100.000,00 ","100.000,00 ","0,00 ","0,00 ","-521.128,67 ","-100.000,00 ","413.628,67 ","423.307,91 "
19.,14 ,OBČINA CERKNO,"260.000,00 ","260.000,00 ","260.000,00 ","0,00 ","0,00 ","71.568,15 ","71.568,15 ","69.599,06 ","0,00 ","1.969,09 ","161.034,83 ","188.431,85 ","51.857,30 ","311.920,00 "
20.,153 ,OBČINA CERKVENJAK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33.250,15 ","33.250,15 ","33.250,15 ","0,00 ","0,00 ","-121.548,77 ","-33.250,15 ","88.298,62 ","265.763,74 "
21.,196 ,OBČINA CIRKULANE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","230.703,62 ","0,00 ","-230.703,62 ","25.118,00 "
22.,15 ,OBČINA ČRENŠOVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-1.214,42 ","0,00 ","1.214,42 ","144.048,34 "
23.,16 ,OBČINA ČRNA NA KOROŠKEM,"454.000,00 ","454.000,00 ","454.000,00 ","0,00 ","0,00 ","96.455,00 ","96.455,00 ","86.368,00 ","0,00 ","10.087,00 ","39.534,00 ","357.545,00 ","318.011,00 ","40.903,00 "
24.,17 ,OBČINA ČRNOMELJ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","575.794,16 ","575.794,16 ","0,00 ","490.671,23 ","85.122,93 ","-2.800,28 ","-575.794,16 ","-572.993,88 ","777.509,00 "
25.,18 ,OBČINA DESTRNIK,"530.000,00 ","530.000,00 ","530.000,00 ","0,00 ","0,00 ","75.385,40 ","75.385,40 ","61.495,76 ","0,00 ","13.889,64 ","-57.927,97 ","454.614,60 ","512.542,57 ","84.284,00 "
26.,19 ,OBČINA DIVAČA,"2.000.000,00 ","2.000.000,00 ","2.000.000,00 ","0,00 ","0,00 ","986.110,91 ","986.110,91 ","986.110,91 ","0,00 ","0,00 ","-181.973,06 ","1.013.889,09 ","1.195.862,15 ","81.483,08 "
27.,154 ,OBČINA DOBJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","14.475,42 ","0,00 ","-14.975,42 ","1.256,00 "
28.,20 ,OBČINA DOBREPOLJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-274.709,79 ","0,00 ","275.574,01 ","1.889.247,59 "
29.,155 ,OBČINA DOBRNA,"697.349,85 ","697.349,85 ","0,00 ","0,00 ","697.349,85 ","10.645,14 ","10.645,14 ","0,00 ","0,00 ","10.645,14 ","401.268,75 ","686.704,71 ","284.935,96 ","551.883,88 "
30.,21 ,OBČINA DOBROVA-POLHOV GRADEC,"2.500.000,00 ","2.500.000,00 ","1.500.000,00 ","0,00 ","1.000.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-354.250,95 ","2.500.000,00 ","2.854.250,95 ","981.819,00 "
31.,156 ,OBČINA DOBROVNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.403,21 ","49.403,21 ","0,00 ","0,00 ","49.403,21 ","-60.378,84 ","-49.403,21 ","10.975,63 ","184.784,95 "
32.,22 ,OBČINA DOL PRI LJUBLJANI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","76.085,73 ","76.085,73 ","76.085,73 ","0,00 ","0,00 ","-311.579,58 ","-76.085,73 ","249.912,53 ","91.644,24 "
33.,157 ,OBČINA DOLENJSKE TOPLICE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","131.883,27 ","0,00 ","-131.883,27 ","4.485,96 "
34.,23 ,OBČINA DOMŽALE,"460.230,00 ","460.230,00 ","0,00 ","0,00 ","460.230,00 ","221.258,72 ","221.258,72 ","171.093,28 ","0,00 ","50.165,44 ","-1.275.216,08 ","238.971,28 ","1.527.005,34 ","8.875.688,00 "
35.,24 ,OBČINA DORNAVA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","86.606,80 ","86.606,80 ","54.779,32 ","0,00 ","31.827,48 ","-48.579,58 ","-86.606,80 ","-38.027,22 ","-72.002,00 "
36.,25 ,OBČINA DRAVOGRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","413.649,56 ","413.649,56 ","413.649,56 ","0,00 ","0,00 ","-60.452,49 ","-413.649,56 ","-353.197,07 ","-9.791,90 "
37.,26 ,OBČINA DUPLEK,"630.000,00 ","630.000,00 ","630.000,00 ","0,00 ","0,00 ","191.579,60 ","191.579,60 ","191.579,60 ","0,00 ","0,00 ","-424.491,11 ","438.420,40 ","862.911,51 ","461.974,17 "
38.,27 ,OBČINA GORENJA VAS-POLJANE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","116.780,28 ","116.780,28 ","116.780,28 ","0,00 ","0,00 ","-408.142,44 ","-116.780,28 ","198.518,61 ","440.867,00 "
39.,28 ,OBČINA GORIŠNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","686.849,13 ","0,00 ","-686.849,13 ","42.890,00 "
40.,207 ,OBČINA GORJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.417,79 ","19.417,79 ","19.417,79 ","0,00 ","0,00 ","-47.318,28 ","-19.417,79 ","47.561,57 ","242.206,45 "
41.,29 ,OBČINA GORNJA RADGONA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","122.937,00 ","122.937,00 ","122.937,00 ","0,00 ","0,00 ","-449.646,21 ","-122.937,00 ","318.111,25 ","422.682,00 "
42.,30 ,OBČINA GORNJI GRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","90.000,00 ","90.000,00 ","90.000,00 ","0,00 ","0,00 ","-49.968,67 ","-90.000,00 ","-40.531,33 ","218.988,10 "
43.,31 ,OBČINA GORNJI PETROVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","630.641,33 ","630.641,33 ","66.924,52 ","0,00 ","563.716,81 ","-443.331,47 ","-630.641,33 ","-187.309,86 ","447.528,00 "
44.,158 ,OBČINA GRAD,"200.000,00 ","200.000,00 ","200.000,00 ","0,00 ","0,00 ","75.216,03 ","75.216,03 ","75.216,03 ","0,00 ","0,00 ","-247.756,58 ","124.783,97 ","373.562,59 ","251.005,52 "
45.,32 ,OBČINA GROSUPLJE,"800.000,00 ","800.000,00 ","800.000,00 ","0,00 ","0,00 ","552.171,00 ","552.171,00 ","536.220,00 ","0,00 ","15.951,00 ","612.148,00 ","247.829,00 ","-331.909,00 ","738.163,62 "
46.,159 ,OBČINA HAJDINA,"996.000,00 ","996.000,00 ","996.000,00 ","0,00 ","0,00 ","124.092,12 ","124.092,12 ","124.092,12 ","0,00 ","0,00 ","67.580,85 ","871.907,88 ","804.327,03 ","58.699,00 "
47.,160 ,OBČINA HOČE-SLIVNICA,"4.000.000,00 ","4.000.000,00 ","4.000.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.899.906,00 ","4.000.000,00 ","1.100.094,00 ","375.351,00 "
48.,161 ,OBČINA HODOŠ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.999,08 ","15.999,08 ","15.999,08 ","0,00 ","0,00 ","-4.824,45 ","-15.999,08 ","-11.174,63 ","8.513,65 "
49.,162 ,OBČINA HORJUL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","377.650,57 ","0,00 ","-377.650,57 ","1.261.897,68 "
50.,34 ,OBČINA HRASTNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","111.135,21 ","111.135,21 ","42.105,68 ","0,00 ","69.029,53 ","-185.537,67 ","-111.135,21 ","-38.140,18 ","1.261.965,63 "
51.,35 ,OBČINA HRPELJE-KOZINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","137.500,00 ","137.500,00 ","137.500,00 ","0,00 ","0,00 ","-444.293,39 ","-137.500,00 ","306.793,39 ","67.209,84 "
52.,36 ,OBČINA IDRIJA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","335.578,86 ","335.578,86 ","335.578,86 ","0,00 ","0,00 ","-182.911,37 ","-335.578,86 ","-134.220,29 ","220.275,17 "
53.,37 ,OBČINA IG,"460.000,00 ","460.000,00 ","460.000,00 ","0,00 ","0,00 ","165.925,61 ","165.925,61 ","165.925,61 ","0,00 ","0,00 ","-898.525,65 ","294.074,39 ","1.192.600,04 ","3.264.628,51 "
54.,38 ,OBČINA ILIRSKA BISTRICA,"2.527.097,00 ","2.527.097,00 ","2.527.097,00 ","0,00 ","0,00 ","219.203,31 ","219.203,31 ","205.793,56 ","0,00 ","13.409,75 ","480.304,49 ","2.307.893,69 ","1.819.006,20 ","1.937.844,00 "
55.,39 ,OBČINA IVANČNA GORICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.636,70 ","1.636,70 ","0,00 ","0,00 ","1.636,70 ","809.322,96 ","-1.636,70 ","-412.178,09 ","3.512.262,71 "
56.,40 ,OBČINA IZOLA,"4.000.000,00 ","4.000.000,00 ","4.000.000,00 ","0,00 ","0,00 ","201.296,00 ","201.296,00 ","141.765,00 ","0,00 ","59.531,00 ","1.029.361,00 ","3.798.704,00 ","2.851.610,00 ","404.335,00 "
57.,41 ,OBČINA JESENICE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","224.087,85 ","224.087,85 ","181.469,38 ","0,00 ","42.618,47 ","184.765,96 ","-224.087,85 ","-408.853,81 ","3.817.308,32 "
58.,163 ,OBČINA JEZERSKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-54.352,92 ","0,00 ","55.351,64 ","222.579,53 "
59.,42 ,OBČINA JURŠINCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","98.496,36 ","98.496,36 ","98.496,36 ","0,00 ","0,00 ","-150.349,90 ","-98.496,36 ","51.853,54 ","289.402,00 "
60.,43 ,OBČINA KAMNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","154.345,27 ","0,00 ","-713.953,60 ","1.712.052,71 "
61.,44 ,OBČINA KANAL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.729,53 ","4.729,53 ","0,00 ","0,00 ","4.729,53 ","-62.761,75 ","-4.729,53 ","58.032,22 ","615.491,00 "
62.,45 ,OBČINA KIDRIČEVO,"1.600.000,00 ","1.600.000,00 ","1.600.000,00 ","0,00 ","0,00 ","63.897,66 ","63.897,66 ","63.897,66 ","0,00 ","0,00 ","-253.529,34 ","1.536.102,34 ","1.790.431,24 ","467.690,00 "
63.,46 ,OBČINA KOBARID,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","50.184,00 ","50.184,00 ","50.184,00 ","0,00 ","0,00 ","-137.721,24 ","-50.184,00 ","88.040,24 ","347.639,00 "
64.,47 ,OBČINA KOBILJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","13.547,99 ","13.547,99 ","13.547,99 ","0,00 ","0,00 ","-48.431,72 ","-13.547,99 ","34.883,73 ","64.073,47 "
65.,48 ,OBČINA KOČEVJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","317.767,53 ","317.767,53 ","317.767,53 ","0,00 ","0,00 ","-545.588,63 ","-317.767,53 ","250.759,67 ","1.026.470,77 "
66.,49 ,OBČINA KOMEN,"600.000,00 ","600.000,00 ","600.000,00 ","0,00 ","0,00 ","168.918,38 ","168.918,38 ","168.918,38 ","0,00 ","0,00 ","-123.386,17 ","431.081,62 ","554.467,79 ","596.669,00 "
67.,164 ,OBČINA KOMENDA,"1.400.000,00 ","1.400.000,00 ","1.400.000,00 ","0,00 ","0,00 ","281.545,00 ","281.545,00 ","281.545,00 ","0,00 ","0,00 ","386.374,20 ","1.118.455,00 ","728.330,80 ","105.200,00 "
68.,50 ,MESTNA OBČINA KOPER,"15.000.000,00 ","15.000.000,00 ","15.000.000,00 ","0,00 ","0,00 ","1.250.000,00 ","1.250.000,00 ","1.250.000,00 ","0,00 ","0,00 ","-11.537.679,07 ","13.750.000,00 ","25.383.113,54 ","23.181.640,36 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","79.963,96 ","0,00 ","-79.963,96 ","15.768,34 "
70.,165 ,OBČINA KOSTEL,"230.000,00 ","230.000,00 ","230.000,00 ","0,00 ","0,00 ","49.089,00 ","49.089,00 ","49.089,00 ","0,00 ","0,00 ","-18.072,00 ","180.911,00 ","198.983,00 ","31.120,00 "
71.,51 ,OBČINA KOZJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","62.572,31 ","62.572,31 ","58.871,82 ","0,00 ","3.700,49 ","-457.096,10 ","-62.572,31 ","394.023,79 ","466.294,00 "
72.,52 ,MESTNA OBČINA KRANJ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","566.666,66 ","566.666,66 ","566.666,66 ","0,00 ","0,00 ","-1.603.767,76 ","-566.666,66 ","1.317.465,99 ","3.680.709,86 "
73.,53 ,OBČINA KRANJSKA GORA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-23.208,09 ","0,00 ","23.208,09 ","2.473.104,00 "
74.,166 ,OBČINA KRIŽEVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","100.007,66 ","100.007,66 ","18.163,92 ","0,00 ","81.843,74 ","290.110,96 ","-100.007,66 ","-390.118,62 ","795.612,39 "
75.,54 ,OBČINA KRŠKO,"6.500.000,00 ","6.500.000,00 ","6.500.000,00 ","0,00 ","0,00 ","834.902,65 ","834.902,65 ","811.022,52 ","0,00 ","23.880,13 ","-332.412,46 ","5.665.097,35 ","5.997.752,21 ","1.458.332,93 "
76.,55 ,OBČINA KUNGOTA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.482,81 ","21.482,81 ","1.604,64 ","0,00 ","19.878,17 ","-130.112,05 ","-21.482,81 ","108.629,24 ","62.190,89 "
77.,56 ,OBČINA KUZMA,"50.500,00 ","50.500,00 ","50.500,00 ","0,00 ","0,00 ","24.074,58 ","24.074,58 ","24.074,58 ","0,00 ","0,00 ","7.393,42 ","26.425,42 ","20.083,80 ","1.903,30 "
78.,57 ,OBČINA LAŠKO,"500.000,00 ","500.000,00 ","500.000,00 ","0,00 ","0,00 ","212.131,35 ","212.131,35 ","127.945,78 ","0,00 ","84.185,57 ","296.088,81 ","287.868,65 ","-4.948,26 ","360.790,85 "
79.,58 ,OBČINA LENART,"2.000.000,00 ","2.000.000,00 ","2.000.000,00 ","0,00 ","0,00 ","581.438,69 ","581.438,69 ","308.000,00 ","265.422,01 ","8.016,68 ","562.679,51 ","1.418.561,31 ","855.881,80 ","2.818,00 "
80.,59 ,OBČINA LENDAVA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","155.000,12 ","155.000,12 ","0,00 ","0,00 ","155.000,12 ","-441.434,38 ","-155.000,12 ","286.512,27 ","2.361.194,91 "
81.,60 ,OBČINA LITIJA,"1.500.000,00 ","1.500.000,00 ","700.000,00 ","0,00 ","800.000,00 ","366.666,60 ","366.666,60 ","366.666,60 ","0,00 ","0,00 ","285.076,97 ","1.133.333,40 ","863.556,45 ","-243.532,10 "
82.,61 ,MESTNA OBČINA LJUBLJANA,"20.000.000,00 ","20.000.000,00 ","20.000.000,00 ","0,00 ","0,00 ","6.644.016,28 ","6.644.016,28 ","6.591.035,67 ","0,00 ","52.980,61 ","-283.092,88 ","13.355.983,72 ","29.189.076,60 ","1.269.819,05 "
83.,62 ,OBČINA LJUBNO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-152.999,50 ","0,00 ","152.499,50 ","418.427,35 "
84.,63 ,OBČINA LJUTOMER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","177.599,00 ","177.599,00 ","177.599,00 ","0,00 ","0,00 ","-161.183,93 ","-177.599,00 ","-9.584,24 ","198.029,00 "
85.,64 ,OBČINA LOGATEC,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","300.000,00 ","300.000,00 ","300.000,00 ","0,00 ","0,00 ","-493.570,48 ","-300.000,00 ","193.570,48 ","18.401,00 "
86.,208 ,OBČINA LOG-DRAGOMER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-489.620,68 ","0,00 ","489.620,68 ","812.985,43 "
87.,65 ,OBČINA LOŠKA DOLINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.058,98 ","96.058,98 ","90.000,00 ","0,00 ","6.058,98 ","58.008,18 ","-96.058,98 ","-151.316,37 ","490.288,18 "
88.,66 ,OBČINA LOŠKI POTOK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.519,01 ","77.519,01 ","41.005,93 ","0,00 ","36.513,08 ","-168.390,86 ","-77.519,01 ","90.871,85 ","218.342,15 "
89.,167 ,OBČINA LOVRENC NA POHORJU,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.271,52 ","96.271,52 ","26.202,12 ","0,00 ","70.069,40 ","15.436,38 ","-96.271,52 ","-111.707,90 ","400.143,50 "
90.,67 ,OBČINA LUČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-113.188,16 ","0,00 ","113.188,16 ","48.896,27 "
91.,68 ,OBČINA LUKOVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","55.639,04 ","55.639,04 ","0,00 ","0,00 ","55.639,04 ","216.785,99 ","-55.639,04 ","-272.183,00 ","517.719,00 "
92.,69 ,OBČINA MAJŠPERK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","129.873,19 ","129.873,19 ","0,00 ","129.873,19 ","0,00 ","437.884,90 ","-129.873,19 ","-567.758,09 ","497.110,37 "
93.,198 ,OBČINA MAKOLE,"80.000,00 ","80.000,00 ","80.000,00 ","0,00 ","0,00 ","74.444,66 ","74.444,66 ","74.444,66 ","0,00 ","0,00 ","-238.670,98 ","5.555,34 ","244.226,32 ","359.504,00 "
94.,70 ,MESTNA OBČINA MARIBOR,"12.000.000,00 ","12.000.000,00 ","12.000.000,00 ","0,00 ","0,00 ","882.364,33 ","882.364,33 ","882.364,33 ","0,00 ","0,00 ","-4.969.935,11 ","11.117.635,67 ","16.096.963,57 ","9.263.440,09 "
95.,168 ,OBČINA MARKOVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","864.589,54 ","0,00 ","-863.947,19 ","2.213.718,02 "
96.,71 ,OBČINA MEDVODE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","335.507,79 ","335.507,79 ","335.507,79 ","0,00 ","0,00 ","-563.320,19 ","-335.507,79 ","227.812,40 ","2.360.310,00 "
97.,72 ,OBČINA MENGEŠ,"600.000,00 ","600.000,00 ","600.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","393.334,67 ","600.000,00 ","206.665,33 ","564.234,00 "
98.,73 ,OBČINA METLIKA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.984,08 ","96.984,08 ","50.074,04 ","0,00 ","46.910,04 ","-219.920,78 ","-96.984,08 ","127.420,54 ","916.355,63 "
99.,74 ,OBČINA MEŽICA,"150.000,00 ","150.000,00 ","150.000,00 ","0,00 ","0,00 ","114.913,00 ","114.913,00 ","114.913,00 ","0,00 ","0,00 ","-102.648,00 ","35.087,00 ","134.772,00 ","160.229,33 "
100.,169 ,OBČINA MIKLAVŽ NA DRAVSKEM POLJU,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.764,28 ","26.764,28 ","0,00 ","0,00 ","26.764,28 ","395.512,76 ","-26.764,28 ","-422.277,04 ","1.387.023,08 "
101.,75 ,OBČINA MIREN-KOSTANJEVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.869,56 ","68.869,56 ","68.869,56 ","0,00 ","0,00 ","-12.896,66 ","-68.869,56 ","-55.972,90 ","187.195,80 "
102.,170 ,OBČINA MIRNA PEČ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.821,92 ","9.821,92 ","9.821,92 ","0,00 ","0,00 ","440.175,24 ","-9.821,92 ","-449.997,16 ","407.413,77 "
103.,76 ,OBČINA MISLINJA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.678,00 ","9.678,00 ","7.864,00 ","0,00 ","1.814,00 ","-283.819,00 ","-9.678,00 ","274.141,00 ","542.968,96 "
104.,199 ,OBČINA MOKRONOG-TREBELNO,"800.000,00 ","800.000,00 ","800.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","181.257,30 ","800.000,00 ","618.742,70 ","66.027,43 "
105.,77 ,OBČINA MORAVČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-162.196,00 ","0,00 ","162.196,00 ","871.082,00 "
106.,78 ,OBČINA MORAVSKE TOPLICE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","228.764,12 ","228.764,12 ","228.764,12 ","0,00 ","0,00 ","-478.673,19 ","-228.764,12 ","256.301,58 ","734.921,36 "
