,,,,,,,,,,,- V EUR,,,,,- V EUR
36.,OBČINA DRAVOGRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","150.252,47 ","150.252,47 ","0,00 ","150.252,47 ","0,00 ","0,00 ","-158.761,61 ","-150.252,47 ","183.356,14 ","143.883,43 "
37.,OBČINA DUPLEK,"800.000,00 ","800.000,00 ","800.000,00 ","0,00 ","0,00 ","33.453,03 ","33.453,03 ","0,00 ","33.453,03 ","0,00 ","0,00 ","450.527,17 ","766.546,97 ","467.928,80 ","123.912,59 "
38.,OBČINA GORENJA VAS-POLJANE,"625.939,00 ","625.939,00 ","625.939,00 ","0,00 ","0,00 ","75.051,00 ","75.051,00 ","0,00 ","75.051,00 ","0,00 ","0,00 ","-422.987,00 ","550.888,00 ","848.687,00 ","853.829,00 "
39.,OBČINA GORIŠNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","205.263,99 ","0,00 ","-205.263,99 ","-5.368,00 "
40.,OBČINA GORJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.388,15 ","16.388,15 ","0,00 ","16.388,15 ","0,00 ","0,00 ","283.751,86 ","-16.388,15 ","-300.140,01 ","0,00 "
41.,OBČINA GORNJA RADGONA,"1.000.000,00 ","1.000.000,00 ","0,00 ","0,00 ","1.000.000,00 ","56.270,41 ","56.270,41 ","0,00 ","56.270,41 ","0,00 ","0,00 ","1.596.714,36 ","943.729,59 ","-723.681,99 ","65.662,35 "
42.,OBČINA GORNJI GRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","12.903,99 ","12.903,99 ","0,00 ","12.903,99 ","0,00 ","0,00 ","-3.458,70 ","-12.903,99 ","-356.480,96 ","4.998,00 "
43.,OBČINA GORNJI PETROVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","38.557,86 ","38.557,86 ","0,00 ","38.557,86 ","0,00 ","0,00 ","-11.379,77 ","-38.557,86 ","-28.728,09 ","15.371,53 "
44.,OBČINA GRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","70.332,20 ","70.332,20 ","0,00 ","70.332,20 ","0,00 ","0,00 ","-286.895,78 ","-70.332,20 ","218.045,19 ","2.980,00 "
45.,OBČINA GROSUPLJE,"1.251.753,00 ","1.251.753,00 ","1.251.753,00 ","0,00 ","0,00 ","210.254,00 ","210.254,00 ","0,00 ","191.856,00 ","0,00 ","18.398,00 ","1.042.828,00 ","1.041.499,00 ","161.499,00 ","313.373,00 "
46.,OBČINA HAJDINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","52.509,00 ","52.509,00 ","0,00 ","52.509,00 ","0,00 ","0,00 ","60.156,00 ","-52.509,00 ","-112.665,00 ","44.933,00 "
47.,OBČINA HOČE-SLIVNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","605.289,00 ","0,00 ","-605.289,00 ","1.215.128,00 "
48.,OBČINA HODOŠ,"44.578,00 ","44.578,00 ","44.578,00 ","0,00 ","0,00 ","58.093,00 ","58.093,00 ","0,00 ","58.093,00 ","0,00 ","0,00 ","22.524,00 ","-13.515,00 ","-36.039,00 ","7.474,00 "
49.,OBČINA HORJUL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-188.433,00 ","0,00 ","188.433,00 ","406.909,00 "
50.,OBČINA HRASTNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","65.744,11 ","65.744,11 ","0,00 ","0,00 ","0,00 ","65.744,11 ","254.560,39 ","-65.744,11 ","-303.975,90 ","739.274,13 "
51.,OBČINA HRPELJE-KOZINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-7.657,00 ","0,00 ","7.657,00 ","17.239,00 "
52.,OBČINA IDRIJA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","252.455,00 ","252.455,00 ","0,00 ","252.455,00 ","0,00 ","0,00 ","-685.794,00 ","-252.455,00 ","615.075,00 ","732.231,00 "
53.,OBČINA IG,"800.000,00 ","800.000,00 ","800.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.427.809,00 ","800.000,00 ","-2.627.809,00 ","4.944.856,00 "
54.,OBČINA ILIRSKA BISTRICA,"491.420,00 ","491.420,00 ","491.420,00 ","0,00 ","0,00 ","97.019,00 ","97.019,00 ","0,00 ","87.326,00 ","0,00 ","9.693,00 ","1.118.982,00 ","394.401,00 ","-722.997,00 ","1.782.507,00 "
55.,OBČINA IVANČNA GORICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.273,00 ","3.273,00 ","0,00 ","0,00 ","0,00 ","3.273,00 ","581.902,00 ","-3.273,00 ","-500.773,00 ","3.212.052,00 "
56.,OBČINA IZOLA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","89.306,75 ","89.306,75 ","0,00 ","37.830,78 ","0,00 ","51.475,97 ","30.232,14 ","-89.306,75 ","21.357,15 ","1.232.838,00 "
57.,OBČINA JESENICE,"326.882,29 ","326.882,29 ","0,00 ","0,00 ","326.882,29 ","90.374,70 ","90.374,70 ","0,00 ","68.808,40 ","0,00 ","21.566,30 ","913.497,47 ","236.507,59 ","-675.006,28 ","2.733.373,88 "
58.,OBČINA JEZERSKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","121.969,08 ","0,00 ","-119.664,14 ","92.227,00 "
59.,OBČINA JURŠINCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.648,36 ","15.648,36 ","0,00 ","15.648,36 ","0,00 ","0,00 ","71.255,71 ","-15.648,36 ","-86.904,07 ","26.565,00 "
60.,OBČINA KAMNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","444.989,81 ","0,00 ","-441.928,57 ","3.401.807,00 "
61.,OBČINA KANAL,"127.066,00 ","127.066,00 ","0,00 ","0,00 ","127.066,00 ","2.600,00 ","2.600,00 ","0,00 ","0,00 ","0,00 ","2.600,00 ","10.962,00 ","124.466,00 ","113.504,00 ","550.786,00 "
62.,OBČINA KIDRIČEVO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.612,00 ","49.612,00 ","0,00 ","49.612,00 ","0,00 ","0,00 ","926.196,00 ","-49.612,00 ","-882.644,00 ","462.603,00 "
63.,OBČINA KOBARID,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","43.049,00 ","43.049,00 ","0,00 ","43.049,00 ","0,00 ","0,00 ","290.556,00 ","-43.049,00 ","-332.953,00 ","13.495,00 "
64.,OBČINA KOBILJE,"74.255,00 ","74.255,00 ","74.255,00 ","0,00 ","0,00 ","33.229,30 ","33.229,30 ","0,00 ","33.229,30 ","0,00 ","0,00 ","59.714,70 ","41.025,70 ","-18.689,00 ","1.862,64 "
65.,OBČINA KOČEVJE,"1.668.419,30 ","1.668.419,30 ","1.668.419,30 ","0,00 ","0,00 ","604.532,05 ","604.532,05 ","0,00 ","604.532,05 ","0,00 ","0,00 ","-807.127,61 ","1.063.887,25 ","1.912.967,66 ","601.128,00 "
66.,OBČINA KOMEN,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","34.473,00 ","34.473,00 ","0,00 ","34.473,00 ","0,00 ","0,00 ","-38.208,00 ","-34.473,00 ","3.735,00 ","6.962,95 "
67.,OBČINA KOMENDA,"2.150.000,00 ","2.150.000,00 ","2.150.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","404.890,00 ","2.150.000,00 ","1.745.110,00 ","-348.159,00 "
68.,MESTNA OBČINA KOPER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","263.720,00 ","263.720,00 ","0,00 ","0,00 ","0,00 ","263.720,00 ","-16.720.170,00 ","-263.720,00 ","16.576.004,00 ","38.270.993,00 "
69.,OBČINA KOSTANJEVICA NA KRKI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","49.640,31 ","0,00 ","-49.640,31 ","0,00 "
70.,OBČINA KOSTEL,"60.000,00 ","60.000,00 ","60.000,00 ","0,00 ","0,00 ","8.423,00 ","8.423,00 ","0,00 ","8.423,00 ","0,00 ","0,00 ","0,00 ","51.577,00 ","51.577,00 ","1.666,73 "
71.,OBČINA KOZJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.070,00 ","23.070,00 ","0,00 ","10.015,00 ","0,00 ","13.055,00 ","124.550,00 ","-23.070,00 ","-147.620,00 ","8.838,00 "
72.,MESTNA OBČINA KRANJ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-1.476.034,74 ","0,00 ","1.995.226,82 ","5.831.090,00 "
73.,OBČINA KRANJSKA GORA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.272.741,32 ","0,00 ","-1.272.741,32 ","1.119.628,00 "
74.,OBČINA KRIŽEVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.564,00 ","27.564,00 ","0,00 ","0,00 ","0,00 ","27.564,00 ","352.778,49 ","-27.564,00 ","-380.342,49 ","655.138,00 "
75.,OBČINA KRŠKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","465.595,96 ","465.595,96 ","0,00 ","442.213,03 ","0,00 ","23.382,93 ","1.923.264,30 ","-465.595,96 ","-2.388.860,26 ","855.450,00 "
76.,OBČINA KUNGOTA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.499,00 ","17.499,00 ","0,00 ","1.565,00 ","0,00 ","15.934,00 ","-25.867,92 ","-17.499,00 ","8.368,92 ","76.320,00 "
77.,OBČINA KUZMA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.050,00 ","16.050,00 ","16.050,00 ","0,00 ","0,00 ","0,00 ","-965,00 ","-16.050,00 ","-10.551,00 ","12.383,00 "
78.,OBČINA LAŠKO,"689.854,00 ","689.854,00 ","0,00 ","0,00 ","689.854,00 ","146.499,75 ","146.499,75 ","0,00 ","120.904,70 ","0,00 ","25.595,05 ","-1.728.371,14 ","543.354,25 ","2.284.142,39 ","2.159.431,00 "
79.,OBČINA LENART,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","162.899,17 ","162.899,17 ","0,00 ","0,00 ","156.941,77 ","5.957,40 ","-21.024,20 ","-162.899,17 ","-13.710,57 ","279.948,00 "
80.,OBČINA LENDAVA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","163.446,00 ","163.446,00 ","0,00 ","0,00 ","0,00 ","163.446,00 ","961.570,00 ","-163.446,00 ","-931.561,00 ","1.179.908,00 "
81.,OBČINA LITIJA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","83.338,80 ","83.338,80 ","0,00 ","66.960,00 ","0,00 ","16.378,80 ","-1.072.118,43 ","-83.338,80 ","1.017.823,08 ","1.452.726,90 "
82.,MESTNA OBČINA LJUBLJANA,"9.000.000,00 ","9.000.000,00 ","9.000.000,00 ","0,00 ","0,00 ","1.808.878,00 ","1.808.878,00 ","0,00 ","1.190.692,00 ","0,00 ","618.186,00 ","-22.123.864,00 ","7.191.122,00 ","23.304.654,00 ","23.729.885,00 "
83.,OBČINA LJUBNO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","131.003,00 ","0,00 ","-131.003,00 ","116.138,00 "
84.,OBČINA LJUTOMER,"1.080.000,00 ","1.080.000,00 ","1.080.000,00 ","0,00 ","0,00 ","103.761,00 ","103.761,00 ","0,00 ","103.761,00 ","0,00 ","0,00 ","145.666,00 ","976.239,00 ","830.573,00 ","411.155,00 "
85.,OBČINA LOGATEC,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","78.336,10 ","78.336,10 ","0,00 ","78.336,10 ","0,00 ","0,00 ","225.591,72 ","-78.336,10 ","-303.927,82 ","326.088,00 "
86.,OBČINA LOG-DRAGOMER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","822.719,00 ","0,00 ","-822.719,00 ","0,00 "
87.,OBČINA LOŠKA DOLINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.183,63 ","5.183,63 ","0,00 ","0,00 ","0,00 ","5.183,63 ","-317.621,97 ","-5.183,63 ","315.341,94 ","381.328,12 "
88.,OBČINA LOŠKI POTOK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","38.015,40 ","38.015,40 ","0,00 ","22.366,92 ","0,00 ","15.648,48 ","252.023,67 ","-38.015,40 ","-290.039,07 ","2.558,00 "
89.,OBČINA LOVRENC NA POHORJU,"375.563,00 ","375.563,00 ","375.563,00 ","0,00 ","0,00 ","39.410,92 ","39.410,92 ","0,00 ","0,00 ","0,00 ","39.410,92 ","-8.307,84 ","336.152,08 ","344.459,92 ","188.316,00 "
90.,OBČINA LUČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","645.355,00 ","0,00 ","-645.355,00 ","767,00 "
91.,OBČINA LUKOVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","55.639,03 ","55.639,03 ","0,00 ","0,00 ","0,00 ","55.639,03 ","-1.050.128,99 ","-55.639,03 ","1.000.026,76 ","1.843.943,00 "
92.,OBČINA MAJŠPERK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.628,30 ","96.628,30 ","0,00 ","0,00 ","96.628,30 ","0,00 ","72.205,49 ","-96.628,30 ","-146.592,09 ","608.308,30 "
93.,OBČINA MAKOLE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","325.821,00 ","0,00 ","-325.821,00 ","13.893,00 "
94.,MESTNA OBČINA MARIBOR,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","664.486,00 ","664.486,00 ","0,00 ","659.150,00 ","0,00 ","5.336,00 ","1.504.169,94 ","-664.486,00 ","-1.525.898,57 ","18.620.981,00 "
95.,OBČINA MARKOVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","560.763,00 ","0,00 ","-548.435,00 ","1.296.757,00 "
96.,OBČINA MEDVODE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","118.928,00 ","118.928,00 ","0,00 ","118.928,00 ","0,00 ","0,00 ","418.428,00 ","-118.928,00 ","-537.356,00 ","862.700,00 "
97.,OBČINA MENGEŠ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","674.177,11 ","0,00 ","-91.314,38 ","4.522,19 "
98.,OBČINA METLIKA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","130.028,26 ","130.028,26 ","0,00 ","69.555,88 ","0,00 ","60.472,38 ","123.910,77 ","-130.028,26 ","-249.546,49 ","388.920,21 "
99.,OBČINA MEŽICA,"127.299,00 ","127.299,00 ","127.299,00 ","0,00 ","0,00 ","48.630,00 ","48.630,00 ","0,00 ","48.630,00 ","0,00 ","0,00 ","16.007,00 ","78.669,00 ","98.330,00 ","14.533,00 "
100.,OBČINA MIKLAVŽ NA DRAVSKEM POLJU,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.764,30 ","26.764,30 ","0,00 ","0,00 ","0,00 ","26.764,30 ","1.217.843,21 ","-26.764,30 ","-750.484,51 ","516.992,00 "
101.,OBČINA MIREN-KOSTANJEVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.361,00 ","0,00 ","-96.361,00 ","162.047,24 "
102.,OBČINA MIRNA PEČ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","326.737,94 ","0,00 ","-328.687,94 ","526.293,54 "
103.,OBČINA MISLINJA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.635,00 ","9.635,00 ","0,00 ","7.864,00 ","0,00 ","1.771,00 ","96.917,00 ","-9.635,00 ","69.467,00 ","263.914,00 "
104.,OBČINA MOKRONOG-TREBELNO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","182.381,54 ","0,00 ","-182.381,54 ","0,00 "
105.,OBČINA MORAVČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","906.394,00 ","0,00 ","-900.427,00 ","668.974,00 "
106.,OBČINA MORAVSKE TOPLICE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","169.330,94 ","169.330,94 ","0,00 ","169.330,94 ","0,00 ","0,00 ","255.481,63 ","-169.330,94 ","-419.425,23 ","435.505,30 "
