,,,,,,,,,,,- V EUR,,,,,- V EUR
7.,150 ,OBČINA BLOKE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","661,20 ","661,20 ","661,20 ","0,00 ","0,00 ","151.016,85 ","-661,20 ","-151.036,09 ","596.475,03 "
8.,4 ,OBČINA BOHINJ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","88.899,96 ","88.899,96 ","88.899,96 ","0,00 ","0,00 ","5.559,52 ","-88.899,96 ","-129.538,36 ","103.157,00 "
9.,5 ,OBČINA BOROVNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-133.031,83 ","0,00 ","132.891,09 ","142.876,99 "
10.,6 ,OBČINA BOVEC,"300.000,00 ","300.000,00 ","300.000,00 ","0,00 ","0,00 ","95.292,52 ","95.292,52 ","71.466,72 ","0,00 ","23.825,80 ","-88.864,49 ","204.707,48 ","299.634,28 ","214.441,68 "
11.,151 ,OBČINA BRASLOVČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","124.007,52 ","124.007,52 ","124.007,52 ","0,00 ","0,00 ","341.144,46 ","-124.007,52 ","-464.918,20 ","43.449,21 "
12.,7 ,OBČINA BRDA,"245.000,00 ","245.000,00 ","0,00 ","245.000,00 ","0,00 ","88.214,74 ","88.214,74 ","88.214,74 ","0,00 ","0,00 ","-148.058,63 ","156.785,26 ","231.260,73 ","259.369,00 "
13.,8 ,OBČINA BREZOVICA,"300.000,00 ","300.000,00 ","300.000,00 ","0,00 ","0,00 ","591.662,00 ","591.662,00 ","591.662,00 ","0,00 ","0,00 ","-218.766,50 ","-291.662,00 ","-72.895,50 ","304.818,35 "
14.,9 ,OBČINA BREŽICE,"2.000.000,00 ","2.000.000,00 ","2.000.000,00 ","0,00 ","0,00 ","566.660,47 ","566.660,47 ","566.660,47 ","0,00 ","0,00 ","-889.631,79 ","1.433.339,53 ","2.251.820,43 ","2.023.805,94 "
15.,152 ,OBČINA CANKOVA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.717,94 ","19.717,94 ","19.717,94 ","0,00 ","0,00 ","19.576,01 ","-19.717,94 ","-39.695,69 ","8.449,05 "
16.,11 ,MESTNA OBČINA CELJE,"6.500.000,00 ","6.500.000,00 ","6.500.000,00 ","0,00 ","0,00 ","2.740.353,34 ","2.740.353,34 ","2.740.353,34 ","0,00 ","0,00 ","919.119,81 ","3.759.646,66 ","1.840.545,93 ","53.020,82 "
17.,12 ,OBČINA CERKLJE NA GORENJSKEM,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-1.237.413,00 ","0,00 ","-49.527,00 ","3.608.472,00 "
18.,13 ,OBČINA CERKNICA,"2.470.000,00 ","2.470.000,00 ","2.470.000,00 ","0,00 ","0,00 ","109.573,99 ","109.573,99 ","109.573,99 ","0,00 ","0,00 ","1.938.233,44 ","2.360.426,01 ","422.192,57 ","968.233,44 "
19.,14 ,OBČINA CERKNO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","92.418,10 ","92.418,10 ","90.429,32 ","0,00 ","1.988,78 ","-349.861,97 ","-92.418,10 ","277.085,59 ","354.559,32 "
20.,153 ,OBČINA CERKVENJAK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","37.536,36 ","37.536,36 ","37.536,36 ","0,00 ","0,00 ","-151.864,65 ","-37.536,36 ","114.244,83 ","141.903,39 "
21.,196 ,OBČINA CIRKULANE,"377.594,00 ","377.594,00 ","377.594,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-86.979,14 ","377.594,00 ","464.573,14 ","253.499,07 "
22.,15 ,OBČINA ČRENŠOVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","133.111,98 ","0,00 ","-133.111,98 ","143.282,90 "
23.,16 ,OBČINA ČRNA NA KOROŠKEM,"200.000,00 ","200.000,00 ","200.000,00 ","0,00 ","0,00 ","161.830,00 ","161.830,00 ","151.743,00 ","0,00 ","10.087,00 ","-97.545,00 ","38.170,00 ","135.715,00 ","101.751,83 "
24.,17 ,OBČINA ČRNOMELJ,"600.000,00 ","600.000,00 ","600.000,00 ","0,00 ","0,00 ","460.244,93 ","460.244,93 ","393.540,27 ","0,00 ","66.704,66 ","-550.059,96 ","139.755,07 ","689.815,03 ","893.076,00 "
25.,18 ,OBČINA DESTRNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.273,79 ","77.273,79 ","70.329,05 ","0,00 ","6.944,74 ","47.405,50 ","-77.273,79 ","-124.679,29 ","42.614,00 "
26.,19 ,OBČINA DIVAČA,"1.200.000,00 ","1.200.000,00 ","1.200.000,00 ","0,00 ","0,00 ","747.821,96 ","747.821,96 ","747.821,96 ","0,00 ","0,00 ","105.109,47 ","452.178,04 ","350.335,67 ","-100.490,64 "
27.,154 ,OBČINA DOBJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","32.984,84 ","0,00 ","-32.984,84 ","2.325,33 "
28.,20 ,OBČINA DOBREPOLJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","119.726,25 ","0,00 ","-118.873,03 ","1.614.537,59 "
29.,155 ,OBČINA DOBRNA,"225.058,00 ","225.058,00 ","0,00 ","0,00 ","225.058,00 ","63.909,64 ","63.909,64 ","0,00 ","0,00 ","63.909,64 ","-711.968,07 ","161.148,36 ","873.116,43 ","953.153,00 "
30.,21 ,OBČINA DOBROVA-POLHOV GRADEC,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","200.928,36 ","200.928,36 ","70.175,44 ","0,00 ","130.752,92 ","-416.335,85 ","-200.928,36 ","215.407,49 ","646.610,00 "
31.,156 ,OBČINA DOBROVNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","51.421,84 ","51.421,84 ","0,00 ","0,00 ","51.421,84 ","-42.022,07 ","-51.421,84 ","-9.399,77 ","97.056,04 "
32.,22 ,OBČINA DOL PRI LJUBLJANI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","86.946,55 ","86.946,55 ","86.946,55 ","0,00 ","0,00 ","-37.058,91 ","-86.946,55 ","-49.887,64 ","-219.935,34 "
33.,157 ,OBČINA DOLENJSKE TOPLICE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-75.902,41 ","0,00 ","75.902,41 ","406.900,00 "
34.,23 ,OBČINA DOMŽALE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","222.443,38 ","222.443,38 ","171.093,28 ","0,00 ","51.350,10 ","1.437.970,68 ","-222.443,38 ","-1.660.414,06 ","7.367.467,00 "
35.,24 ,OBČINA DORNAVA,"294.400,00 ","294.400,00 ","294.400,00 ","0,00 ","0,00 ","85.756,80 ","85.756,80 ","53.929,32 ","0,00 ","31.827,48 ","34.751,85 ","208.643,20 ","173.891,35 ","-25.157,00 "
36.,25 ,OBČINA DRAVOGRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","472.771,82 ","472.771,82 ","472.771,82 ","0,00 ","0,00 ","280.019,39 ","-472.771,82 ","-752.891,21 ","-70.244,39 "
37.,26 ,OBČINA DUPLEK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","216.979,61 ","216.979,61 ","216.979,61 ","0,00 ","0,00 ","109.617,43 ","-216.979,61 ","-326.597,04 ","37.483,06 "
38.,27 ,OBČINA GORENJA VAS-POLJANE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","114.392,46 ","114.392,46 ","114.392,46 ","0,00 ","0,00 ","586.687,46 ","-114.392,46 ","-818.235,92 ","32.725,00 "
39.,28 ,OBČINA GORIŠNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","47.180,09 ","0,00 ","-47.180,09 ","729.739,00 "
40.,207 ,OBČINA GORJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","21.846,07 ","21.846,07 ","21.846,07 ","0,00 ","0,00 ","-184.391,53 ","-21.846,07 ","166.474,85 ","197.848,11 "
41.,29 ,OBČINA GORNJA RADGONA,"1.714.100,00 ","1.714.100,00 ","1.714.100,00 ","0,00 ","0,00 ","117.382,00 ","117.382,00 ","117.382,00 ","0,00 ","0,00 ","-77.714,54 ","1.596.718,00 ","1.675.809,49 ","174.045,00 "
42.,30 ,OBČINA GORNJI GRAD,"390.000,00 ","390.000,00 ","390.000,00 ","0,00 ","0,00 ","90.000,00 ","90.000,00 ","90.000,00 ","0,00 ","0,00 ","1.774,98 ","300.000,00 ","298.225,02 ","175.412,65 "
43.,31 ,OBČINA GORNJI PETROVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.416,53 ","11.416,53 ","11.416,53 ","0,00 ","0,00 ","11.824,28 ","-11.416,53 ","-23.240,81 ","1.609,53 "
44.,158 ,OBČINA GRAD,"400.000,00 ","400.000,00 ","400.000,00 ","0,00 ","0,00 ","93.750,00 ","93.750,00 ","93.750,00 ","0,00 ","0,00 ","391.927,94 ","306.250,00 ","-84.692,28 ","11.933,00 "
45.,32 ,OBČINA GROSUPLJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","629.589,92 ","629.589,92 ","616.309,16 ","0,00 ","13.280,76 ","113.245,55 ","-629.589,92 ","-705.434,98 ","1.350.313,29 "
46.,159 ,OBČINA HAJDINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","173.892,12 ","173.892,12 ","173.892,12 ","0,00 ","0,00 ","-109.713,68 ","-173.892,12 ","-64.178,44 ","126.285,00 "
47.,160 ,OBČINA HOČE-SLIVNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.428,00 ","71.428,00 ","71.428,00 ","0,00 ","0,00 ","-2.000.165,00 ","-71.428,00 ","1.928.737,00 ","3.275.257,00 "
48.,161 ,OBČINA HODOŠ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.999,08 ","15.999,08 ","15.999,08 ","0,00 ","0,00 ","16.504,38 ","-15.999,08 ","-35.952,21 ","4.033,44 "
49.,162 ,OBČINA HORJUL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","519.534,62 ","0,00 ","-519.534,62 ","1.645.586,47 "
50.,34 ,OBČINA HRASTNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","124.032,53 ","124.032,53 ","56.140,32 ","0,00 ","67.892,21 ","689.515,02 ","-124.032,53 ","-808.111,31 ","1.076.427,96 "
51.,35 ,OBČINA HRPELJE-KOZINA,"713.528,00 ","713.528,00 ","0,00 ","713.528,00 ","0,00 ","287.500,00 ","287.500,00 ","287.500,00 ","0,00 ","0,00 ","-52.174,80 ","426.028,00 ","478.202,80 ","50.074,83 "
52.,36 ,OBČINA IDRIJA,"420.400,00 ","420.400,00 ","420.400,00 ","0,00 ","0,00 ","313.674,74 ","313.674,74 ","313.674,74 ","0,00 ","0,00 ","-54.130,61 ","106.725,26 ","169.997,68 ","37.157,00 "
53.,37 ,OBČINA IG,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","225.264,78 ","225.264,78 ","225.264,78 ","0,00 ","0,00 ","450.003,63 ","-225.264,78 ","-675.268,41 ","2.418.026,51 "
54.,38 ,OBČINA ILIRSKA BISTRICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","398.506,65 ","398.506,65 ","384.694,61 ","0,00 ","13.812,04 ","-1.921.850,93 ","-398.506,65 ","1.523.344,28 ","2.418.148,00 "
55.,39 ,OBČINA IVANČNA GORICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.653,06 ","1.653,06 ","0,00 ","0,00 ","1.653,06 ","-256.880,44 ","-1.653,06 ","257.913,44 ","4.321.585,67 "
56.,40 ,OBČINA IZOLA,"2.000.000,00 ","2.000.000,00 ","2.000.000,00 ","0,00 ","0,00 ","363.235,00 ","363.235,00 ","308.467,00 ","0,00 ","54.768,00 ","-32.802,55 ","1.636.765,00 ","1.733.574,55 ","578.160,34 "
57.,41 ,OBČINA JESENICE,"700.678,00 ","700.678,00 ","0,00 ","0,00 ","700.678,00 ","249.575,21 ","249.575,21 ","191.654,08 ","0,00 ","57.921,13 ","25.575,35 ","451.102,79 ","379.070,02 ","4.002.074,28 "
58.,163 ,OBČINA JEZERSKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","152.161,90 ","0,00 ","-150.975,43 ","489.443,20 "
59.,42 ,OBČINA JURŠINCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","98.496,36 ","98.496,36 ","98.496,36 ","0,00 ","0,00 ","-126.587,56 ","-98.496,36 ","28.091,20 ","139.052,00 "
60.,43 ,OBČINA KAMNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","71.273,33 ","0,00 ","-671.273,33 ","1.880.430,47 "
61.,44 ,OBČINA KANAL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","4.645,33 ","4.645,33 ","0,00 ","0,00 ","4.645,33 ","-375.048,36 ","-4.645,33 ","370.403,03 ","552.729,00 "
62.,45 ,OBČINA KIDRIČEVO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","102.099,74 ","102.099,74 ","102.099,74 ","0,00 ","0,00 ","746.672,32 ","-102.099,74 ","-855.472,50 ","136.995,51 "
63.,46 ,OBČINA KOBARID,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","50.184,00 ","50.184,00 ","50.184,00 ","0,00 ","0,00 ","117.412,92 ","-50.184,00 ","-166.957,92 ","214.052,00 "
64.,47 ,OBČINA KOBILJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.800,43 ","11.800,43 ","11.800,43 ","0,00 ","0,00 ","-43.658,26 ","-11.800,43 ","31.857,83 ","8.146,52 "
65.,48 ,OBČINA KOČEVJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","318.510,87 ","318.510,87 ","318.510,87 ","0,00 ","0,00 ","-248.134,86 ","-318.510,87 ","-49.705,12 ","480.882,14 "
66.,49 ,OBČINA KOMEN,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","129.996,00 ","129.996,00 ","129.996,00 ","0,00 ","0,00 ","-93.205,04 ","-129.996,00 ","-33.750,96 ","601.462,12 "
67.,164 ,OBČINA KOMENDA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","176.944,00 ","176.944,00 ","176.944,00 ","0,00 ","0,00 ","-143.985,13 ","-176.944,00 ","-32.958,87 ","347.630,00 "
68.,50 ,MESTNA OBČINA KOPER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.000.000,00 ","2.000.000,00 ","2.000.000,00 ","0,00 ","0,00 ","-6.517.942,30 ","-2.000.000,00 ","4.634.414,16 ","11.643.961,00 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-53.065,69 ","0,00 ","52.065,69 ","125.723,45 "
70.,165 ,OBČINA KOSTEL,"180.000,00 ","180.000,00 ","180.000,00 ","0,00 ","0,00 ","177.079,00 ","177.079,00 ","177.079,00 ","0,00 ","0,00 ","-6.792,00 ","2.921,00 ","9.713,00 ","13.113,00 "
71.,51 ,OBČINA KOZJE,"135.000,00 ","135.000,00 ","135.000,00 ","0,00 ","0,00 ","57.936,27 ","57.936,27 ","53.742,14 ","0,00 ","4.194,13 ","168.455,66 ","77.063,73 ","-91.391,93 ","9.198,00 "
72.,52 ,MESTNA OBČINA KRANJ,"10.800.000,00 ","10.800.000,00 ","10.800.000,00 ","0,00 ","0,00 ","566.666,66 ","566.666,66 ","566.666,66 ","0,00 ","0,00 ","8.195.510,69 ","10.233.333,34 ","2.306.208,30 ","2.077.248,78 "
73.,53 ,OBČINA KRANJSKA GORA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-250.502,49 ","0,00 ","251.939,16 ","2.473.104,00 "
74.,166 ,OBČINA KRIŽEVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.079,84 ","39.079,84 ","18.163,92 ","0,00 ","20.915,92 ","-16.442,96 ","-39.079,84 ","-22.636,88 ","1.085.722,97 "
75.,54 ,OBČINA KRŠKO,"7.000.000,00 ","7.000.000,00 ","7.000.000,00 ","0,00 ","0,00 ","1.188.320,75 ","1.188.320,75 ","1.163.946,53 ","0,00 ","24.374,22 ","1.248.927,84 ","5.811.679,25 ","1.869.901,29 ","1.648.966,56 "
76.,55 ,OBČINA KUNGOTA,"465.000,00 ","465.000,00 ","465.000,00 ","0,00 ","0,00 ","53.152,43 ","53.152,43 ","48.937,02 ","0,00 ","4.215,41 ","65.564,54 ","411.847,57 ","346.283,03 ","519,46 "
77.,56 ,OBČINA KUZMA,"36.559,21 ","36.559,21 ","36.559,21 ","0,00 ","0,00 ","89.308,47 ","89.308,47 ","89.308,47 ","0,00 ","0,00 ","2.722,13 ","-52.749,26 ","-51.976,55 ","73,64 "
78.,57 ,OBČINA LAŠKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","746.586,07 ","746.586,07 ","650.370,12 ","0,00 ","96.215,95 ","220.969,17 ","-746.586,07 ","-956.464,91 ","356.879,66 "
79.,58 ,OBČINA LENART,"1.000.000,00 ","1.000.000,00 ","1.000.000,00 ","0,00 ","0,00 ","523.078,39 ","523.078,39 ","215.000,00 ","299.657,30 ","8.421,09 ","-893.635,02 ","476.921,61 ","1.370.556,63 ","676.948,00 "
80.,59 ,OBČINA LENDAVA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","151.140,29 ","151.140,29 ","0,00 ","0,00 ","151.140,29 ","481.561,94 ","-151.140,29 ","-621.768,43 ","1.919.760,53 "
81.,60 ,OBČINA LITIJA,"1.900.000,00 ","1.900.000,00 ","1.900.000,00 ","0,00 ","0,00 ","413.333,16 ","413.333,16 ","413.333,16 ","0,00 ","0,00 ","-224.975,75 ","1.486.666,84 ","1.686.381,72 ","41.544,87 "
82.,61 ,MESTNA OBČINA LJUBLJANA,"12.259.325,78 ","12.259.325,78 ","12.000.000,00 ","0,00 ","259.325,78 ","7.561.370,56 ","7.561.370,56 ","7.554.162,56 ","0,00 ","7.208,00 ","-329.030,56 ","4.697.955,22 ","5.044.985,78 ","986.726,17 "
83.,62 ,OBČINA LJUBNO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","54.062,65 ","0,00 ","-54.062,65 ","265.427,00 "
84.,63 ,OBČINA LJUTOMER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","210.510,78 ","210.510,78 ","210.510,78 ","0,00 ","0,00 ","603.277,81 ","-210.510,78 ","-809.718,73 ","36.845,00 "
85.,64 ,OBČINA LOGATEC,"400.000,00 ","400.000,00 ","400.000,00 ","0,00 ","0,00 ","316.666,67 ","316.666,67 ","316.666,67 ","0,00 ","0,00 ","248.846,63 ","83.333,33 ","-165.513,30 ","-475.169,65 "
86.,208 ,OBČINA LOG-DRAGOMER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-77.975,81 ","0,00 ","77.975,81 ","324.060,00 "
87.,65 ,OBČINA LOŠKA DOLINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","96.304,94 ","96.304,94 ","90.000,00 ","0,00 ","6.304,94 ","55.893,96 ","-96.304,94 ","-149.521,69 ","548.296,36 "
88.,66 ,OBČINA LOŠKI POTOK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-17.938,80 ","0,00 ","17.938,80 ","49.951,29 "
89.,167 ,OBČINA LOVRENC NA POHORJU,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","104.947,11 ","104.947,11 ","26.202,12 ","0,00 ","78.744,99 ","120.982,14 ","-104.947,11 ","-225.929,25 ","415.540,21 "
90.,67 ,OBČINA LUČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","367.991,71 ","0,00 ","-367.991,71 ","-64.291,89 "
91.,68 ,OBČINA LUKOVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.819,41 ","27.819,41 ","0,00 ","0,00 ","27.819,41 ","-17.151,93 ","-27.819,41 ","-10.667,48 ","734.505,00 "
92.,69 ,OBČINA MAJŠPERK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","133.251,25 ","133.251,25 ","0,00 ","133.251,25 ","0,00 ","54.468,81 ","-133.251,25 ","-187.720,06 ","921.500,18 "
93.,198 ,OBČINA MAKOLE,"200.000,00 ","200.000,00 ","200.000,00 ","0,00 ","0,00 ","79.803,64 ","79.803,64 ","79.803,64 ","0,00 ","0,00 ","60.094,07 ","120.196,36 ","60.102,29 ","132.131,00 "
94.,70 ,MESTNA OBČINA MARIBOR,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.766.292,91 ","1.766.292,91 ","1.766.292,91 ","0,00 ","0,00 ","-2.180.713,79 ","-1.766.292,91 ","-960.536,11 ","4.293.504,98 "
95.,168 ,OBČINA MARKOVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-409.251,55 ","0,00 ","409.251,55 ","3.044.018,69 "
96.,71 ,OBČINA MEDVODE,"1.620.000,00 ","1.620.000,00 ","1.620.000,00 ","0,00 ","0,00 ","320.902,51 ","320.902,51 ","320.902,51 ","0,00 ","0,00 ","267.165,60 ","1.299.097,49 ","1.031.931,89 ","1.797.688,00 "
97.,72 ,OBČINA MENGEŠ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","52.631,00 ","52.631,00 ","52.631,00 ","0,00 ","0,00 ","-892.142,53 ","-52.631,00 ","885.267,53 ","978.398,00 "
98.,73 ,OBČINA METLIKA,"1.024.000,00 ","1.024.000,00 ","1.024.000,00 ","0,00 ","0,00 ","87.943,74 ","87.943,74 ","47.988,76 ","0,00 ","39.954,98 ","177.303,20 ","936.056,26 ","764.793,28 ","696.434,85 "
99.,74 ,OBČINA MEŽICA,"190.000,00 ","190.000,00 ","0,00 ","0,00 ","190.000,00 ","133.282,95 ","133.282,95 ","89.594,96 ","0,00 ","43.687,99 ","62.441,62 ","56.717,05 ","-51.514,75 ","57.581,45 "
100.,169 ,OBČINA MIKLAVŽ NA DRAVSKEM POLJU,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.764,28 ","26.764,28 ","0,00 ","0,00 ","26.764,28 ","-403.035,39 ","-26.764,28 ","376.271,11 ","1.724.341,52 "
101.,75 ,OBČINA MIREN-KOSTANJEVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.869,56 ","68.869,56 ","68.869,56 ","0,00 ","0,00 ","-65.303,43 ","-68.869,56 ","-3.566,13 ","174.235,67 "
102.,212 ,OBČINA MIRNA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.657,34 ","20.657,34 ","20.657,34 ","0,00 ","0,00 ","22.561,43 ","-20.657,34 ","-43.218,77 ","0,00 "
103.,170 ,OBČINA MIRNA PEČ,"520.000,00 ","520.000,00 ","520.000,00 ","0,00 ","0,00 ","10.022,82 ","10.022,82 ","10.022,82 ","0,00 ","0,00 ","-41.992,26 ","509.977,18 ","551.969,44 ","859.585,55 "
104.,76 ,OBČINA MISLINJA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.297,00 ","8.297,00 ","5.898,00 ","0,00 ","2.399,00 ","445.779,00 ","-8.297,00 ","-455.876,00 ","259.149,99 "
105.,199 ,OBČINA MOKRONOG-TREBELNO,"600.000,00 ","600.000,00 ","600.000,00 ","0,00 ","0,00 ","84.240,00 ","84.240,00 ","84.240,00 ","0,00 ","0,00 ","-197.688,21 ","515.760,00 ","713.448,21 ","247.285,43 "
106.,77 ,OBČINA MORAVČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","523.146,00 ","0,00 ","-523.146,00 ","708.890,00 "
