,,,,,,,,,,,,- V EUR,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,,,- V EUR,,,,,,,,- V EUR,,,,,,,- V EUR
,,,I.,7,70,700,7000,703,7030,7031,7032,7033,704,7044,7045,7047,706,7060,71,710,7100,7102,7103,711,7111,712,7120,713,7130,714,7141,72,720,7200,7201,7202,7203,721,7210,7211,722,7220,7221,7222,73,730,7300,7301,731,7310,7311,7312,7313,732,7320,74,740,7400,7401,7402,7403,7404,741,7410,7411,7412,7413,7414,7415,7416,7417,78,786,7860,787,7870
,,,SKUPAJ PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,TEKOČI PRIHODKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.,160 ,OBČINA HOČE-SLIVNICA,"8.420.560,27 ","7.400.753,25 ","6.548.427,59 ","5.725.904,00 ","5.725.904,00 ","589.320,16 ","453.849,52 ","1.023,32 ","11.086,05 ","123.361,27 ","233.203,43 ","9.722,75 ","0,00 ","223.480,68 ","0,00 ","0,00 ","852.325,66 ","262.422,48 ","36.975,44 ","912,95 ","224.534,09 ","5.673,14 ","5.673,14 ","12.392,99 ","12.392,99 ","134.480,51 ","134.480,51 ","437.356,54 ","437.356,54 ","23.706,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.706,70 ","0,00 ","23.706,70 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","996.100,32 ","293.138,57 ","293.138,57 ","0,00 ","0,00 ","0,00 ","0,00 ","702.961,75 ","0,00 ","0,00 ","0,00 ","702.961,75 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
48.,161 ,OBČINA HODOŠ,"644.737,04 ","365.801,41 ","325.182,58 ","305.915,00 ","305.915,00 ","14.401,21 ","9.800,03 ","0,00 ","1.190,25 ","3.410,93 ","4.866,37 ","0,00 ","0,00 ","4.866,37 ","0,00 ","0,00 ","40.618,83 ","307,40 ","0,00 ","0,00 ","307,40 ","145,04 ","145,04 ","0,00 ","0,00 ","3.206,50 ","3.206,50 ","36.959,89 ","36.959,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","278.935,63 ","278.935,63 ","249.442,31 ","0,00 ","0,00 ","29.493,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
49.,162 ,OBČINA HORJUL,"2.344.796,94 ","2.164.658,61 ","1.755.797,71 ","1.603.880,00 ","1.603.880,00 ","129.603,19 ","103.435,39 ","667,91 ","12.620,66 ","12.879,23 ","22.314,52 ","600,00 ","0,00 ","21.714,52 ","0,00 ","0,00 ","408.860,90 ","165.566,50 ","0,00 ","54.993,74 ","110.572,76 ","1.441,16 ","1.441,16 ","45.602,92 ","45.602,92 ","37.459,84 ","37.459,84 ","158.790,48 ","158.790,48 ","22.517,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","22.517,83 ","5.532,00 ","16.985,83 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","157.620,50 ","135.503,83 ","111.962,43 ","20,92 ","990,48 ","22.530,00 ","0,00 ","22.116,67 ","0,00 ","0,00 ","0,00 ","22.116,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
50.,34 ,OBČINA HRASTNIK,"8.534.576,25 ","7.493.966,17 ","6.105.108,67 ","5.080.435,00 ","5.080.435,00 ","846.969,50 ","804.632,09 ","757,76 ","6.827,79 ","34.751,86 ","177.721,33 ","3.816,16 ","0,00 ","173.905,17 ","-17,16 ","-17,16 ","1.388.857,50 ","958.887,23 ","4.086,73 ","12.444,31 ","942.356,19 ","3.390,19 ","3.390,19 ","2.668,06 ","2.668,06 ","0,00 ","0,00 ","423.912,02 ","423.912,02 ","72.252,99 ","49.120,00 ","49.120,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","23.132,99 ","0,00 ","23.132,99 ","0,00 ","21.000,00 ","21.000,00 ","21.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","947.357,09 ","367.481,57 ","367.481,57 ","0,00 ","0,00 ","0,00 ","0,00 ","579.875,52 ","0,00 ","71.023,97 ","468.963,88 ","39.887,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
51.,35 ,OBČINA HRPELJE-KOZINA,"5.294.560,60 ","4.229.050,35 ","3.381.455,71 ","2.955.694,00 ","2.955.694,00 ","316.510,49 ","234.624,76 ","3.860,03 ","25.044,65 ","52.981,05 ","109.251,22 ","1.311,77 ","0,00 ","107.939,45 ","0,00 ","0,00 ","847.594,64 ","686.188,16 ","119.296,56 ","1.065,37 ","565.826,23 ","2.629,16 ","2.629,16 ","3.737,08 ","3.737,08 ","4.942,57 ","4.942,57 ","150.097,67 ","150.097,67 ","9.568,28 ","1.008,28 ","1.008,28 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.560,00 ","0,00 ","8.560,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.055.941,97 ","804.068,39 ","461.874,72 ","342.193,67 ","0,00 ","0,00 ","0,00 ","251.873,58 ","0,00 ","0,00 ","39.220,89 ","212.652,69 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
52.,36 ,OBČINA IDRIJA,"12.645.750,46 ","10.475.192,61 ","8.951.138,35 ","7.816.955,00 ","7.816.955,00 ","914.383,75 ","815.956,42 ","647,05 ","31.056,18 ","66.724,10 ","219.799,60 ","4.110,32 ","0,00 ","215.689,28 ","0,00 ","0,00 ","1.524.054,26 ","1.369.800,44 ","0,00 ","4.741,42 ","1.365.059,02 ","5.831,07 ","5.831,07 ","46.756,65 ","46.756,65 ","39.872,04 ","39.872,04 ","61.794,06 ","61.794,06 ","8.024,44 ","3.415,67 ","2.905,67 ","0,00 ","0,00 ","510,00 ","0,00 ","0,00 ","0,00 ","4.608,77 ","0,00 ","4.608,77 ","0,00 ","1.000,00 ","1.000,00 ","1.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.138.410,83 ","1.126.065,75 ","1.126.065,75 ","0,00 ","0,00 ","0,00 ","0,00 ","1.012.345,08 ","0,00 ","49.248,15 ","363.569,16 ","599.527,77 ","0,00 ","0,00 ","0,00 ","0,00 ","23.122,58 ","0,00 ","0,00 ","23.122,58 ","23.122,58 "
53.,37 ,OBČINA IG,"5.659.335,49 ","5.301.834,08 ","4.258.232,48 ","3.690.288,00 ","3.690.288,00 ","406.655,81 ","274.576,84 ","1.212,77 ","53.824,65 ","77.041,55 ","161.182,67 ","5.384,71 ","0,00 ","155.797,96 ","106,00 ","106,00 ","1.043.601,60 ","177.983,09 ","0,00 ","64.263,49 ","113.719,60 ","4.326,79 ","4.326,79 ","50.196,93 ","50.196,93 ","48.964,05 ","48.964,05 ","762.130,74 ","762.130,74 ","77.319,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","77.319,61 ","53.131,82 ","24.187,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","280.181,80 ","259.452,55 ","259.452,55 ","0,00 ","0,00 ","0,00 ","0,00 ","20.729,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","20.729,25 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
54.,38 ,OBČINA ILIRSKA BISTRICA,"13.487.418,54 ","10.531.419,57 ","9.607.948,71 ","8.500.282,00 ","8.500.282,00 ","837.469,81 ","720.626,85 ","366,25 ","58.295,58 ","58.181,13 ","270.196,90 ","3.072,68 ","0,00 ","267.124,22 ","0,00 ","0,00 ","923.470,86 ","755.643,48 ","52.816,00 ","3.670,43 ","699.157,05 ","7.352,59 ","7.352,59 ","5.782,96 ","5.782,96 ","3.353,00 ","3.353,00 ","151.338,83 ","151.338,83 ","194.142,42 ","75.305,48 ","75.305,48 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","118.836,94 ","33.092,10 ","85.744,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.761.856,55 ","816.130,24 ","786.193,94 ","29.936,30 ","0,00 ","0,00 ","0,00 ","1.945.726,31 ","0,00 ","0,00 ","1.945.726,31 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
55.,39 ,OBČINA IVANČNA GORICA,"12.622.751,77 ","11.404.544,48 ","9.850.354,72 ","9.152.699,00 ","9.152.699,00 ","357.135,10 ","119.557,96 ","2.353,25 ","73.474,60 ","161.749,29 ","340.500,30 ","9.120,99 ","0,00 ","331.379,31 ","20,32 ","20,32 ","1.554.189,76 ","952.855,10 ","72,00 ","52.909,40 ","899.873,70 ","9.127,52 ","9.127,52 ","37.492,39 ","37.492,39 ","85.194,45 ","85.194,45 ","469.520,30 ","469.520,30 ","58.992,17 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","58.992,17 ","27.935,00 ","31.057,17 ","0,00 ","657,00 ","657,00 ","627,00 ","30,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.158.558,12 ","1.095.532,97 ","1.093.399,33 ","0,00 ","0,00 ","2.133,64 ","0,00 ","63.025,15 ","0,00 ","0,00 ","0,00 ","63.025,15 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
56.,40 ,OBČINA IZOLA,"16.397.768,36 ","13.762.637,47 ","10.329.513,86 ","7.638.751,00 ","7.638.751,00 ","2.061.514,75 ","1.637.102,09 ","16.618,96 ","112.088,18 ","295.705,52 ","628.775,74 ","6.742,22 ","0,00 ","622.033,52 ","472,37 ","472,37 ","3.433.123,61 ","2.771.826,95 ","310.143,00 ","22.049,23 ","2.439.634,72 ","19.117,60 ","19.117,60 ","340.510,96 ","340.510,96 ","7.097,50 ","7.097,50 ","294.570,60 ","294.570,60 ","621.867,09 ","193.453,46 ","193.453,46 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","428.413,63 ","0,00 ","428.413,63 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.013.263,80 ","604.777,27 ","503.564,57 ","20.473,08 ","10.179,62 ","70.560,00 ","0,00 ","1.408.486,53 ","0,00 ","0,00 ","1.408.486,53 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
57.,41 ,OBČINA JESENICE,"21.367.372,26 ","15.953.872,93 ","12.852.682,27 ","10.484.825,00 ","10.484.825,00 ","2.090.074,36 ","1.885.904,56 ","750,67 ","46.404,48 ","157.014,65 ","276.805,04 ","13.359,31 ","0,00 ","263.445,73 ","977,87 ","977,87 ","3.101.190,66 ","2.436.869,39 ","160,00 ","119.429,89 ","2.317.279,50 ","6.228,74 ","6.228,74 ","111.657,65 ","111.657,65 ","19.094,95 ","19.094,95 ","527.339,93 ","527.339,93 ","299.920,94 ","203.492,98 ","201.589,64 ","900,00 ","383,34 ","620,00 ","0,00 ","0,00 ","0,00 ","96.427,96 ","0,00 ","96.427,96 ","0,00 ","2.780,00 ","2.780,00 ","2.620,00 ","160,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.110.798,39 ","1.180.294,67 ","1.055.948,42 ","124.346,25 ","0,00 ","0,00 ","0,00 ","3.930.503,72 ","0,00 ","0,00 ","3.463.444,35 ","467.059,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
58.,163 ,OBČINA JEZERSKO,"1.821.777,37 ","985.392,66 ","717.329,68 ","644.620,00 ","644.620,00 ","41.759,94 ","24.021,55 ","16,00 ","11.042,13 ","6.680,26 ","30.949,74 ","798,14 ","0,00 ","30.151,60 ","0,00 ","0,00 ","268.062,98 ","241.596,88 ","1.362,94 ","19.504,87 ","220.729,07 ","0,00 ","0,00 ","1.861,52 ","1.861,52 ","0,00 ","0,00 ","24.604,58 ","24.604,58 ","8.154,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","8.154,21 ","5.230,00 ","2.924,21 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","828.230,50 ","171.912,40 ","171.912,40 ","0,00 ","0,00 ","0,00 ","0,00 ","656.318,10 ","0,00 ","0,00 ","654.147,22 ","0,00 ","0,00 ","0,00 ","2.170,88 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
59.,42 ,OBČINA JURŠINCI,"2.188.336,45 ","1.720.011,13 ","1.606.687,84 ","1.478.404,00 ","1.478.404,00 ","75.672,81 ","54.869,44 ","36,60 ","4.348,40 ","16.418,37 ","52.611,03 ","0,00 ","0,00 ","52.611,03 ","0,00 ","0,00 ","113.323,29 ","26.262,72 ","0,00 ","1.108,46 ","25.154,26 ","1.930,52 ","1.930,52 ","5.223,70 ","5.223,70 ","0,00 ","0,00 ","79.906,35 ","79.906,35 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","468.325,32 ","154.875,71 ","145.915,13 ","7.227,00 ","0,00 ","1.733,58 ","0,00 ","313.449,61 ","0,00 ","0,00 ","200.000,00 ","113.449,61 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
60.,43 ,OBČINA KAMNIK,"21.352.992,54 ","20.142.105,61 ","17.911.104,16 ","15.329.404,00 ","15.329.404,00 ","2.252.503,33 ","1.835.706,88 ","5.086,78 ","88.314,99 ","323.394,68 ","328.607,12 ","9.971,67 ","0,00 ","318.635,45 ","589,71 ","589,71 ","2.231.001,45 ","1.454.826,30 ","55,84 ","28.536,88 ","1.426.233,58 ","13.733,61 ","13.733,61 ","123.897,74 ","123.897,74 ","166.098,03 ","166.098,03 ","472.445,77 ","472.445,77 ","302.746,81 ","290.729,81 ","282.296,48 ","8.400,00 ","33,33 ","0,00 ","0,00 ","0,00 ","0,00 ","12.017,00 ","0,00 ","12.017,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","891.731,80 ","891.731,80 ","877.711,13 ","14.020,67 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","16.408,32 ","0,00 ","0,00 ","16.408,32 ","16.408,32 "
61.,44 ,OBČINA KANAL,"6.598.336,46 ","5.981.364,68 ","4.659.022,98 ","3.985.413,00 ","3.985.413,00 ","611.958,82 ","564.730,77 ","121,52 ","18.496,50 ","28.610,03 ","61.602,12 ","1.047,61 ","0,00 ","60.554,51 ","49,04 ","49,04 ","1.322.341,70 ","1.169.207,53 ","1.804,75 ","12.180,20 ","1.155.222,58 ","1.122,79 ","1.122,79 ","2.550,78 ","2.550,78 ","38.140,32 ","38.140,32 ","111.320,28 ","111.320,28 ","26.996,10 ","15.500,00 ","15.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","11.496,10 ","0,00 ","11.496,10 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","589.975,68 ","383.151,06 ","360.355,12 ","0,00 ","0,00 ","22.795,94 ","0,00 ","206.824,62 ","0,00 ","0,00 ","206.824,62 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
62.,45 ,OBČINA KIDRIČEVO,"6.240.216,40 ","5.467.460,69 ","4.822.763,38 ","3.907.806,00 ","3.907.806,00 ","792.331,39 ","742.234,28 ","128,82 ","7.670,28 ","42.298,01 ","122.625,99 ","2.724,26 ","0,00 ","119.901,73 ","0,00 ","0,00 ","644.697,31 ","306.911,00 ","0,00 ","952,35 ","305.958,65 ","2.495,70 ","2.495,70 ","10.792,37 ","10.792,37 ","1.073,90 ","1.073,90 ","323.424,34 ","323.424,34 ","15.587,41 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","15.587,41 ","6.770,57 ","8.816,84 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","757.168,30 ","262.583,50 ","262.583,50 ","0,00 ","0,00 ","0,00 ","0,00 ","494.584,80 ","0,00 ","0,00 ","456.199,94 ","38.384,86 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
63.,46 ,OBČINA KOBARID,"4.820.364,26 ","3.754.749,60 ","3.157.426,09 ","2.848.249,00 ","2.848.249,00 ","147.690,53 ","107.083,29 ","83,71 ","28.354,24 ","12.169,29 ","161.486,56 ","1.985,27 ","0,00 ","159.501,29 ","0,00 ","0,00 ","597.323,51 ","474.323,98 ","0,00 ","8.442,50 ","465.881,48 ","112,10 ","112,10 ","8.257,78 ","8.257,78 ","65.277,98 ","65.277,98 ","49.351,67 ","49.351,67 ","38.936,25 ","11.618,45 ","11.618,45 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","27.317,80 ","450,00 ","26.867,80 ","0,00 ","26.500,00 ","26.500,00 ","26.500,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.000.178,41 ","432.476,00 ","432.476,00 ","0,00 ","0,00 ","0,00 ","0,00 ","567.702,41 ","0,00 ","0,00 ","438.969,62 ","128.732,79 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
64.,47 ,OBČINA KOBILJE,"695.131,19 ","461.631,04 ","412.900,06 ","372.594,00 ","372.594,00 ","35.867,03 ","12.996,63 ","0,00 ","19.861,83 ","3.008,57 ","4.439,03 ","1.404,53 ","0,00 ","3.034,50 ","0,00 ","0,00 ","48.730,98 ","24.432,61 ","0,00 ","5,27 ","24.427,34 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","24.298,37 ","24.298,37 ","57.717,09 ","54.717,09 ","54.717,09 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.000,00 ","0,00 ","3.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","175.783,06 ","111.614,65 ","78.750,49 ","0,00 ","0,00 ","32.864,16 ","0,00 ","64.168,41 ","0,00 ","0,00 ","0,00 ","40.568,77 ","0,00 ","0,00 ","23.599,64 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
65.,48 ,OBČINA KOČEVJE,"18.280.113,10 ","14.026.478,13 ","10.608.848,15 ","9.674.699,00 ","9.674.699,00 ","562.510,76 ","445.802,34 ","594,54 ","32.296,44 ","83.817,44 ","371.927,29 ","4.853,05 ","0,00 ","367.074,24 ","-288,90 ","-288,90 ","3.417.629,98 ","2.142.235,56 ","72,00 ","6.565,29 ","2.135.598,27 ","8.620,29 ","8.620,29 ","4.940,68 ","4.940,68 ","229.351,85 ","229.351,85 ","1.032.481,60 ","1.032.481,60 ","415.204,89 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","415.204,89 ","1.785,19 ","413.419,70 ","0,00 ","1.497,36 ","1.497,36 ","1.497,36 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","3.836.932,72 ","1.879.474,18 ","1.794.215,14 ","0,00 ","85.259,04 ","0,00 ","0,00 ","1.957.458,54 ","0,00 ","0,00 ","135.435,27 ","1.822.023,27 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
66.,49 ,OBČINA KOMEN,"4.311.096,40 ","3.325.580,84 ","2.555.375,72 ","2.287.662,00 ","2.287.662,00 ","184.373,82 ","104.620,27 ","575,36 ","38.128,09 ","41.050,10 ","83.339,90 ","453,15 ","0,00 ","82.886,75 ","0,00 ","0,00 ","770.205,12 ","572.261,84 ","2.597,62 ","3.254,21 ","566.410,01 ","3.526,98 ","3.526,98 ","8.705,62 ","8.705,62 ","22.708,36 ","22.708,36 ","163.002,32 ","163.002,32 ","17.611,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","17.611,00 ","0,00 ","17.611,00 ","0,00 ","7.797,21 ","1.878,00 ","1.878,00 ","0,00 ","5.919,21 ","0,00 ","0,00 ","5.919,21 ","0,00 ","0,00 ","0,00 ","960.107,35 ","327.674,88 ","327.674,88 ","0,00 ","0,00 ","0,00 ","0,00 ","632.432,47 ","0,00 ","0,00 ","632.432,47 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
67.,164 ,OBČINA KOMENDA,"4.804.769,95 ","4.554.137,35 ","3.607.074,64 ","2.912.357,00 ","2.912.357,00 ","590.218,59 ","353.302,27 ","1.611,19 ","21.403,39 ","213.901,74 ","104.499,05 ","887,99 ","0,00 ","103.611,06 ","0,00 ","0,00 ","947.062,71 ","160.850,34 ","0,00 ","3.064,47 ","157.785,87 ","1.987,41 ","1.987,41 ","63.613,95 ","63.613,95 ","472.857,94 ","472.857,94 ","247.753,07 ","247.753,07 ","89.724,52 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","89.724,52 ","6.570,55 ","83.153,97 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","160.908,08 ","160.908,08 ","63.106,53 ","97.801,55 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
68.,50 ,MESTNA OBČINA KOPER,"57.009.272,84 ","48.328.093,13 ","39.027.077,05 ","25.544.425,00 ","25.544.425,00 ","12.394.268,79 ","11.103.721,84 ","25.923,29 ","329.729,74 ","934.893,92 ","1.088.383,26 ","23.682,32 ","0,00 ","1.064.700,94 ","0,00 ","0,00 ","9.301.016,08 ","7.437.210,21 ","79.639,14 ","246.150,96 ","7.111.420,11 ","47.332,60 ","47.332,60 ","239.225,07 ","239.225,07 ","56.857,31 ","56.857,31 ","1.520.390,89 ","1.520.390,89 ","2.952.168,59 ","1.115.933,70 ","1.113.052,70 ","2.881,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.836.234,89 ","0,00 ","1.836.234,89 ","0,00 ","390,00 ","390,00 ","200,00 ","190,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.429.442,90 ","2.193.138,52 ","2.121.832,68 ","71.305,84 ","0,00 ","0,00 ","0,00 ","3.236.304,38 ","0,00 ","1.225.210,41 ","1.375.089,64 ","636.004,33 ","0,00 ","0,00 ","0,00 ","0,00 ","299.178,22 ","233.812,30 ","233.812,30 ","65.365,92 ","65.365,92 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"2.356.091,06 ","2.149.305,01 ","1.826.737,45 ","1.610.093,00 ","1.610.093,00 ","160.230,73 ","120.497,35 ","357,23 ","26.968,02 ","12.408,13 ","55.856,01 ","1.502,66 ","0,00 ","54.353,35 ","557,71 ","557,71 ","322.567,56 ","105.015,63 ","6.815,20 ","3.664,90 ","94.535,53 ","2.056,43 ","2.056,43 ","6.947,13 ","6.947,13 ","147,16 ","147,16 ","208.401,21 ","208.401,21 ","26.817,42 ","422,04 ","422,04 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.395,38 ","5.798,92 ","20.596,46 ","0,00 ","400,00 ","400,00 ","400,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","179.568,63 ","157.992,86 ","157.992,86 ","0,00 ","0,00 ","0,00 ","0,00 ","21.575,77 ","0,00 ","0,00 ","0,00 ","4.600,09 ","0,00 ","0,00 ","0,00 ","16.975,68 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
70.,165 ,OBČINA KOSTEL,"2.692.425,45 ","815.447,32 ","735.786,79 ","678.394,00 ","678.394,00 ","34.151,12 ","14.913,37 ","23,08 ","64,57 ","19.150,10 ","23.241,67 ","75,00 ","0,00 ","23.166,67 ","0,00 ","0,00 ","79.660,53 ","46.044,71 ","0,00 ","5,80 ","46.038,91 ","421,80 ","421,80 ","149,76 ","149,76 ","22.824,45 ","22.824,45 ","10.219,81 ","10.219,81 ","800,00 ","800,00 ","800,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.876.178,13 ","821.269,43 ","558.337,40 ","262.932,03 ","0,00 ","0,00 ","0,00 ","1.054.908,70 ","0,00 ","0,00 ","717.280,32 ","337.628,38 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
