,,,,,,,,,,,- V EUR,,,,,- V EUR
7.,150 ,OBČINA BLOKE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-279.578,70 ","0,00 ","279.578,70 ","178.653,81 "
8.,4 ,OBČINA BOHINJ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","150.728,52 ","150.728,52 ","150.728,52 ","0,00 ","0,00 ","167.082,53 ","-150.728,52 ","-288.015,65 ","179.082,00 "
9.,5 ,OBČINA BOROVNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-136.178,09 ","0,00 ","136.041,60 ","200.246,96 "
10.,6 ,OBČINA BOVEC,"390.000,00 ","390.000,00 ","390.000,00 ","0,00 ","0,00 ","515.292,48 ","515.292,48 ","491.466,68 ","0,00 ","23.825,80 ","96.863,11 ","-125.292,48 ","-208.290,67 ","342.471,77 "
11.,151 ,OBČINA BRASLOVČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","124.007,96 ","124.007,96 ","124.007,96 ","0,00 ","0,00 ","131.666,60 ","-124.007,96 ","-255.743,68 ","391.805,99 "
12.,7 ,OBČINA BRDA,"602.029,82 ","602.029,82 ","602.029,82 ","0,00 ","0,00 ","225.379,47 ","225.379,47 ","225.379,47 ","0,00 ","0,00 ","26.863,14 ","376.650,35 ","318.359,97 ","104.119,71 "
13.,8 ,OBČINA BREZOVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","554.992,00 ","554.992,00 ","554.992,00 ","0,00 ","0,00 ","-226.257,62 ","-554.992,00 ","-328.734,38 ","468.481,61 "
14.,9 ,OBČINA BREŽICE,"1.000.000,00 ","1.000.000,00 ","1.000.000,00 ","0,00 ","0,00 ","869.176,90 ","869.176,90 ","869.176,90 ","0,00 ","0,00 ","2.347.092,90 ","130.823,10 ","-2.216.269,80 ","1.322.986,66 "
15.,152 ,OBČINA CANKOVA,"295.500,00 ","295.500,00 ","295.500,00 ","0,00 ","0,00 ","252.014,00 ","252.014,00 ","252.014,00 ","0,00 ","0,00 ","-258.557,50 ","43.486,00 ","301.609,74 ","1.919,47 "
16.,11 ,MESTNA OBČINA CELJE,"4.500.000,00 ","4.500.000,00 ","4.500.000,00 ","0,00 ","0,00 ","2.219.798,82 ","2.219.798,82 ","2.219.798,82 ","0,00 ","0,00 ","3.098.972,56 ","2.280.201,18 ","-818.771,38 ","3.043.799,91 "
17.,12 ,OBČINA CERKLJE NA GORENJSKEM,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-1.839.981,58 ","0,00 ","-457.671,97 ","3.150.941,04 "
18.,13 ,OBČINA CERKNICA,"3.900.000,00 ","3.900.000,00 ","0,00 ","3.900.000,00 ","0,00 ","319.148,60 ","319.148,60 ","319.148,60 ","0,00 ","0,00 ","-1.265.551,93 ","3.580.851,40 ","4.846.403,33 ","-762.317,97 "
19.,14 ,OBČINA CERKNO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","99.005,08 ","99.005,08 ","96.976,32 ","0,00 ","2.028,76 ","64.335,88 ","-99.005,08 ","-148.319,11 ","74.728,47 "
20.,153 ,OBČINA CERKVENJAK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","68.053,23 ","68.053,23 ","68.053,23 ","0,00 ","0,00 ","-6.941,07 ","-68.053,23 ","-61.112,16 ","8.033,41 "
21.,196 ,OBČINA CIRKULANE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","98.360,64 ","98.360,64 ","98.360,64 ","0,00 ","0,00 ","169.637,14 ","-98.360,64 ","-300.094,84 ","138.122,23 "
22.,15 ,OBČINA ČRENŠOVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-24.648,82 ","0,00 ","24.648,82 ","97.142,20 "
23.,16 ,OBČINA ČRNA NA KOROŠKEM,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","190.969,77 ","190.969,77 ","180.882,45 ","0,00 ","10.087,32 ","25.516,29 ","-190.969,77 ","-216.486,06 ","101.429,01 "
24.,17 ,OBČINA ČRNOMELJ,"1.000.000,00 ","1.000.000,00 ","1.000.000,00 ","0,00 ","0,00 ","298.258,55 ","298.258,55 ","288.595,24 ","0,00 ","9.663,31 ","540.254,41 ","701.741,45 ","161.487,04 ","140.147,89 "
25.,18 ,OBČINA DESTRNIK,"1.260.000,00 ","1.260.000,00 ","1.260.000,00 ","0,00 ","0,00 ","40.333,32 ","40.333,32 ","40.333,32 ","0,00 ","0,00 ","1.067.052,91 ","1.219.666,68 ","152.613,77 ","123.722,00 "
26.,19 ,OBČINA DIVAČA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","469.999,96 ","469.999,96 ","469.999,96 ","0,00 ","0,00 ","43.238,11 ","-469.999,96 ","-513.238,07 ","-178.356,61 "
27.,154 ,OBČINA DOBJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-107.650,94 ","0,00 ","107.650,94 ","62.584,00 "
28.,20 ,OBČINA DOBREPOLJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-1.109.451,59 ","0,00 ","1.109.847,95 ","1.823.858,13 "
29.,155 ,OBČINA DOBRNA,"375.412,27 ","375.412,27 ","0,00 ","0,00 ","375.412,27 ","123.751,44 ","123.751,44 ","0,00 ","0,00 ","123.751,44 ","-25.868,13 ","251.660,83 ","277.528,96 ","722.769,00 "
30.,21 ,OBČINA DOBROVA-POLHOV GRADEC,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","262.553,76 ","262.553,76 ","105.263,16 ","0,00 ","157.290,60 ","-263.550,94 ","-262.553,76 ","997,18 ","784.368,00 "
31.,156 ,OBČINA DOBROVNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","28.219,59 ","28.219,59 ","0,00 ","0,00 ","28.219,59 ","86.351,35 ","-28.219,59 ","-110.370,94 ","55.033,97 "
32.,22 ,OBČINA DOL PRI LJUBLJANI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","89.030,38 ","89.030,38 ","89.030,38 ","0,00 ","0,00 ","-173.434,67 ","-89.030,38 ","84.404,29 ","-172.510,82 "
33.,157 ,OBČINA DOLENJSKE TOPLICE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","346.568,90 ","0,00 ","-346.568,90 ","203.335,05 "
34.,23 ,OBČINA DOMŽALE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","894.113,57 ","894.113,57 ","795.909,00 ","0,00 ","98.204,57 ","-6.269,92 ","-894.113,57 ","-887.843,65 ","14.176.079,00 "
35.,24 ,OBČINA DORNAVA,"307.900,00 ","307.900,00 ","307.900,00 ","0,00 ","0,00 ","287.906,80 ","287.906,80 ","256.079,32 ","0,00 ","31.827,48 ","5.003,05 ","19.993,20 ","14.990,15 ","5.003,00 "
36.,25 ,OBČINA DRAVOGRAD,"700.000,00 ","700.000,00 ","700.000,00 ","0,00 ","0,00 ","260.000,04 ","260.000,04 ","260.000,04 ","0,00 ","0,00 ","75.845,60 ","439.999,96 ","356.654,36 ","-133.280,59 "
37.,26 ,OBČINA DUPLEK,"1.403.855,98 ","1.403.855,98 ","1.403.855,98 ","0,00 ","0,00 ","232.653,00 ","232.653,00 ","232.653,00 ","0,00 ","0,00 ","133.203,05 ","1.171.202,98 ","1.046.499,93 ","788.436,00 "
38.,27 ,OBČINA GORENJA VAS-POLJANE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","62.593,92 ","62.593,92 ","62.593,92 ","0,00 ","0,00 ","-691.544,96 ","-62.593,92 ","601.851,04 ","704.082,01 "
39.,28 ,OBČINA GORIŠNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","588.330,78 ","0,00 ","-683.119,80 ","267.916,00 "
40.,207 ,OBČINA GORJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","475.308,62 ","475.308,62 ","475.308,62 ","0,00 ","0,00 ","-342.842,10 ","-475.308,62 ","-130.640,98 ","482.744,23 "
41.,29 ,OBČINA GORNJA RADGONA,"1.881.979,59 ","1.881.979,59 ","1.881.979,59 ","0,00 ","0,00 ","195.664,84 ","195.664,84 ","195.664,84 ","0,00 ","0,00 ","-124.717,76 ","1.686.314,75 ","1.835.865,53 ","61.610,00 "
42.,30 ,OBČINA GORNJI GRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","129.000,00 ","129.000,00 ","129.000,00 ","0,00 ","0,00 ","-193.806,79 ","-129.000,00 ","63.117,29 ","259.045,68 "
43.,31 ,OBČINA GORNJI PETROVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-53.378,53 ","0,00 ","53.378,53 ","232.270,13 "
44.,158 ,OBČINA GRAD,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","93.750,00 ","93.750,00 ","93.750,00 ","0,00 ","0,00 ","56.635,46 ","-93.750,00 ","-150.336,67 ","2.572,82 "
45.,32 ,OBČINA GROSUPLJE,"1.000.000,00 ","1.000.000,00 ","1.000.000,00 ","0,00 ","0,00 ","626.865,26 ","626.865,26 ","616.252,07 ","0,00 ","10.613,19 ","-1.349.623,41 ","373.134,74 ","1.738.412,04 ","1.747.724,22 "
46.,159 ,OBČINA HAJDINA,"280.522,00 ","280.522,00 ","280.522,00 ","0,00 ","0,00 ","141.383,40 ","141.383,40 ","141.383,40 ","0,00 ","0,00 ","79.044,74 ","139.138,60 ","60.093,86 ","35.184,00 "
47.,160 ,OBČINA HOČE-SLIVNICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","285.714,24 ","285.714,24 ","285.714,24 ","0,00 ","0,00 ","220.724,09 ","-285.714,24 ","-506.438,33 ","-47.058,00 "
48.,161 ,OBČINA HODOŠ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","19.953,73 ","19.953,73 ","19.953,73 ","0,00 ","0,00 ","-4.300,08 ","-19.953,73 ","-15.653,65 ","16.497,90 "
49.,162 ,OBČINA HORJUL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-47.107,32 ","0,00 ","47.107,32 ","2.513.547,03 "
50.,34 ,OBČINA HRASTNIK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","116.213,20 ","116.213,20 ","56.140,32 ","0,00 ","60.072,88 ","-971.482,87 ","-116.213,20 ","859.937,43 ","1.795.269,08 "
51.,35 ,OBČINA HRPELJE-KOZINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","228.655,41 ","228.655,41 ","150.000,00 ","78.655,41 ","0,00 ","-88.694,18 ","-228.655,41 ","-139.961,23 ","32.103,00 "
52.,36 ,OBČINA IDRIJA,"1.162.733,00 ","1.162.733,00 ","1.162.733,00 ","0,00 ","0,00 ","350.633,40 ","350.633,40 ","350.633,40 ","0,00 ","0,00 ","175.564,36 ","812.099,60 ","642.110,93 ","-68.313,72 "
53.,37 ,OBČINA IG,"2.987.545,00 ","2.987.545,00 ","2.987.545,00 ","0,00 ","0,00 ","65.714,28 ","65.714,28 ","65.714,28 ","0,00 ","0,00 ","-249.009,57 ","2.921.830,72 ","3.170.840,29 ","2.259.304,31 "
54.,38 ,OBČINA ILIRSKA BISTRICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","328.729,46 ","328.729,46 ","314.075,34 ","0,00 ","14.654,12 ","188.265,94 ","-328.729,46 ","-516.995,40 ","99.473,18 "
55.,39 ,OBČINA IVANČNA GORICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-1.899.186,55 ","0,00 ","1.905.244,70 ","5.419.514,96 "
56.,40 ,OBČINA IZOLA,"1.000.000,00 ","1.000.000,00 ","1.000.000,00 ","0,00 ","0,00 ","623.317,54 ","623.317,54 ","560.975,97 ","0,00 ","62.341,57 ","-62.192,43 ","376.682,46 ","447.997,57 ","498.050,24 "
57.,41 ,OBČINA JESENICE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","544.801,78 ","544.801,78 ","452.062,41 ","0,00 ","92.739,37 ","-2.795.851,99 ","-544.801,78 ","2.251.050,21 ","4.959.224,29 "
58.,163 ,OBČINA JEZERSKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","328.730,32 ","0,00 ","-327.725,51 ","802.794,39 "
59.,42 ,OBČINA JURŠINCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","116.984,06 ","116.984,06 ","116.984,06 ","0,00 ","0,00 ","4.884,45 ","-116.984,06 ","-123.151,91 ","46.588,00 "
60.,43 ,OBČINA KAMNIK,"2.450.000,00 ","2.450.000,00 ","2.450.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","215.542,08 ","2.450.000,00 ","2.119.009,92 ","2.671.461,06 "
61.,44 ,OBČINA KANAL,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.239,89 ","5.239,89 ","0,00 ","0,00 ","5.239,89 ","-71.883,12 ","-5.239,89 ","66.643,23 ","232.687,86 "
62.,45 ,OBČINA KIDRIČEVO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","192.725,52 ","192.725,52 ","192.725,52 ","0,00 ","0,00 ","-746.805,61 ","-192.725,52 ","554.080,09 ","837.630,95 "
63.,46 ,OBČINA KOBARID,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","50.184,40 ","50.184,40 ","50.184,40 ","0,00 ","0,00 ","-174.737,90 ","-50.184,40 ","124.553,50 ","339.189,98 "
64.,47 ,OBČINA KOBILJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","5.922,10 ","5.922,10 ","5.922,10 ","0,00 ","0,00 ","22.832,45 ","-5.922,10 ","-28.754,55 ","981,49 "
65.,48 ,OBČINA KOČEVJE,"1.280.000,00 ","1.280.000,00 ","1.280.000,00 ","0,00 ","0,00 ","401.801,35 ","401.801,35 ","401.801,35 ","0,00 ","0,00 ","1.155.508,45 ","878.198,65 ","-259.783,30 ","671.387,62 "
66.,49 ,OBČINA KOMEN,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","129.996,00 ","129.996,00 ","129.996,00 ","0,00 ","0,00 ","27.586,83 ","-129.996,00 ","-157.582,83 ","182.343,66 "
67.,164 ,OBČINA KOMENDA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","176.944,92 ","176.944,92 ","176.944,92 ","0,00 ","0,00 ","-37.638,75 ","-176.944,92 ","-143.056,17 ","702.134,00 "
68.,50 ,MESTNA OBČINA KOPER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.000.000,00 ","2.000.000,00 ","2.000.000,00 ","0,00 ","0,00 ","1.235.109,55 ","-2.000.000,00 ","-3.890.422,91 ","12.142.844,17 "
69.,197 ,OBČINA KOSTANJEVICA NA KRKI,"80.974,00 ","80.974,00 ","80.974,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.330,28 ","80.974,00 ","74.643,72 ","46.539,50 "
70.,165 ,OBČINA KOSTEL,"80.000,00 ","80.000,00 ","80.000,00 ","0,00 ","0,00 ","71.088,20 ","71.088,20 ","71.088,20 ","0,00 ","0,00 ","-11.172,64 ","8.911,80 ","20.084,44 ","8.330,00 "
71.,51 ,OBČINA KOZJE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","130.857,14 ","130.857,14 ","126.407,68 ","0,00 ","4.449,46 ","-840.261,49 ","-130.857,14 ","709.404,35 ","1.218.892,00 "
72.,52 ,MESTNA OBČINA KRANJ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.106.666,66 ","1.106.666,66 ","1.106.666,66 ","0,00 ","0,00 ","-858.085,12 ","-1.106.666,66 ","-84.730,93 ","8.400.414,39 "
73.,53 ,OBČINA KRANJSKA GORA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.095.039,88 ","0,00 ","-1.095.039,88 ","655.063,21 "
74.,166 ,OBČINA KRIŽEVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","39.079,84 ","39.079,84 ","18.163,92 ","0,00 ","20.915,92 ","-453.573,65 ","-39.079,84 ","414.493,81 ","1.056.909,72 "
75.,54 ,OBČINA KRŠKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.547.525,11 ","1.547.525,11 ","1.522.067,40 ","0,00 ","25.457,71 ","203.079,96 ","-1.547.525,11 ","-1.750.605,07 ","2.003.522,98 "
76.,55 ,OBČINA KUNGOTA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","182.769,88 ","182.769,88 ","177.994,77 ","0,00 ","4.775,11 ","-20.434,64 ","-182.769,88 ","-163.335,24 ","45.029,32 "
77.,56 ,OBČINA KUZMA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","44.724,40 ","44.724,40 ","44.724,40 ","0,00 ","0,00 ","8.227,17 ","-44.724,40 ","-51.198,57 ","8.143,12 "
78.,57 ,OBČINA LAŠKO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","221.267,42 ","221.267,42 ","122.028,40 ","0,00 ","99.239,02 ","642.109,96 ","-221.267,42 ","-855.057,94 ","853.780,02 "
79.,58 ,OBČINA LENART,"1.499.902,06 ","1.499.902,06 ","1.499.902,06 ","0,00 ","0,00 ","1.373.166,77 ","1.373.166,77 ","1.000.000,00 ","363.827,05 ","9.339,72 ","-34.739,49 ","126.735,29 ","38.846,28 ","394.894,00 "
80.,59 ,OBČINA LENDAVA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","202.443,16 ","202.443,16 ","74.121,92 ","0,00 ","128.321,24 ","-1.785.518,62 ","-202.443,16 ","1.590.599,60 ","4.122.658,40 "
81.,60 ,OBČINA LITIJA,"4.500.000,00 ","4.500.000,00 ","4.500.000,00 ","0,00 ","0,00 ","298.333,89 ","298.333,89 ","240.000,60 ","0,00 ","58.333,29 ","-1.148.230,04 ","4.201.666,11 ","2.520.339,94 ","832.734,77 "
82.,61 ,MESTNA OBČINA LJUBLJANA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","9.300.423,37 ","9.300.423,37 ","9.279.094,70 ","0,00 ","21.328,67 ","-838.934,88 ","-9.300.423,37 ","-8.461.488,49 ","983.356,74 "
83.,62 ,OBČINA LJUBNO,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-107.405,68 ","0,00 ","92.405,68 ","128.692,14 "
84.,63 ,OBČINA LJUTOMER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","162.856,92 ","162.856,92 ","162.856,92 ","0,00 ","0,00 ","271.676,92 ","-162.856,92 ","-432.161,01 ","480.285,00 "
85.,64 ,OBČINA LOGATEC,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","196.763,70 ","0,00 ","-196.763,70 ","1.380.371,01 "
86.,208 ,OBČINA LOG-DRAGOMER,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.437,29 ","0,00 ","-6.437,29 ","577.233,21 "
87.,65 ,OBČINA LOŠKA DOLINA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","6.863,70 ","6.863,70 ","0,00 ","0,00 ","6.863,70 ","82.203,28 ","-6.863,70 ","-87.770,56 ","706.583,04 "
88.,66 ,OBČINA LOŠKI POTOK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","33.959,09 ","0,00 ","-33.959,09 ","70.853,62 "
89.,167 ,OBČINA LOVRENC NA POHORJU,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","135.770,25 ","135.770,25 ","26.202,12 ","0,00 ","109.568,13 ","241.068,69 ","-135.770,25 ","-376.838,94 ","740.797,65 "
90.,67 ,OBČINA LUČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","217.947,20 ","0,00 ","-223.947,20 ","208.983,00 "
91.,68 ,OBČINA LUKOVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-202.645,29 ","0,00 ","202.645,29 ","525.723,00 "
92.,69 ,OBČINA MAJŠPERK,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","147.570,38 ","147.570,38 ","0,00 ","147.570,38 ","0,00 ","193.561,57 ","-147.570,38 ","-355.645,16 ","39.536,77 "
93.,198 ,OBČINA MAKOLE,"38.101,58 ","38.101,58 ","38.101,58 ","0,00 ","0,00 ","91.230,26 ","91.230,26 ","91.230,26 ","0,00 ","0,00 ","-174.637,89 ","-53.128,68 ","121.509,21 ","244.528,31 "
94.,70 ,MESTNA OBČINA MARIBOR,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.959.150,02 ","2.959.150,02 ","2.959.150,02 ","0,00 ","0,00 ","-2.144.466,14 ","-2.959.150,02 ","-808.996,87 ","8.985.359,00 "
95.,168 ,OBČINA MARKOVCI,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-605.766,28 ","0,00 ","548.086,61 ","1.598.801,34 "
96.,71 ,OBČINA MEDVODE,"1.500.000,00 ","1.500.000,00 ","1.500.000,00 ","0,00 ","0,00 ","426.033,58 ","426.033,58 ","426.033,58 ","0,00 ","0,00 ","343.852,42 ","1.073.966,42 ","730.114,00 ","1.636.524,00 "
97.,72 ,OBČINA MENGEŠ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","63.158,00 ","63.158,00 ","63.158,00 ","0,00 ","0,00 ","1.259.991,00 ","-63.158,00 ","-1.222.429,00 ","397.492,10 "
98.,73 ,OBČINA METLIKA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","261.037,52 ","261.037,52 ","228.037,52 ","0,00 ","33.000,00 ","111.184,50 ","-261.037,52 ","-371.316,52 ","924.778,78 "
99.,74 ,OBČINA MEŽICA,"270.000,00 ","270.000,00 ","270.000,00 ","0,00 ","0,00 ","108.819,88 ","108.819,88 ","47.020,00 ","0,00 ","61.799,88 ","-68.914,85 ","161.180,12 ","230.146,65 ","87.113,64 "
100.,169 ,OBČINA MIKLAVŽ NA DRAVSKEM POLJU,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","26.764,28 ","26.764,28 ","0,00 ","0,00 ","26.764,28 ","252.843,92 ","-26.764,28 ","-279.608,20 ","1.784.950,58 "
101.,75 ,OBČINA MIREN-KOSTANJEVICA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","57.391,32 ","57.391,32 ","57.391,32 ","0,00 ","0,00 ","98.045,30 ","-57.391,32 ","-155.436,62 ","218.684,50 "
102.,212 ,OBČINA MIRNA,"500.000,00 ","500.000,00 ","500.000,00 ","0,00 ","0,00 ","41.314,68 ","41.314,68 ","41.314,68 ","0,00 ","0,00 ","78.843,27 ","458.685,32 ","379.842,05 ","54.071,09 "
103.,170 ,OBČINA MIRNA PEČ,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","30.518,95 ","30.518,95 ","30.518,95 ","0,00 ","0,00 ","-27.352,34 ","-30.518,95 ","-3.166,61 ","188.638,43 "
104.,76 ,OBČINA MISLINJA,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.874,63 ","1.874,63 ","0,00 ","0,00 ","1.874,63 ","-277.644,03 ","-1.874,63 ","267.667,86 ","762.599,00 "
105.,199 ,OBČINA MOKRONOG-TREBELNO,"512.000,00 ","512.000,00 ","512.000,00 ","0,00 ","0,00 ","146.304,00 ","146.304,00 ","146.304,00 ","0,00 ","0,00 ","-11.786,22 ","365.696,00 ","377.482,22 ","18.905,02 "
106.,77 ,OBČINA MORAVČE,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","53.094,12 ","53.094,12 ","53.094,12 ","0,00 ","0,00 ","-277.453,51 ","-53.094,12 ","224.359,39 ","1.357.756,75 "
